,DeepAnT
OBSEA/2022-07-01.out,0.02084301248794171
OBSEA/2022-07-02.out,0.36522911051212936
OBSEA/2022-07-04.out,0.1535956484023084
OBSEA/2022-07-05.out,0.44233014310253443
OBSEA/2022-07-06.out,0.0
OBSEA/2022-07-07.out,0.03757051370155563
OBSEA/2022-07-08.out,0.10133941815253196
OBSEA/2022-07-09.out,1.0
OBSEA/2022-07-10.out,0.009969290997130389
OBSEA/2022-07-11.out,0.0
OBSEA/2022-07-13.out,0.5471698113207547
OBSEA/2022-07-14.out,0.20619946091644203
OBSEA/2022-07-15.out,0.02036275559311372
OBSEA/2022-07-22.out,0.10425551232074319
OBSEA/2022-07-23.out,1.0
OBSEA/2022-07-24.out,0.14420485175202158
OBSEA/2022-07-25.out,0.6463693961247216
OBSEA/2022-07-26.out,0.0
OBSEA/2022-07-27.out,0.055256064690026974
OBSEA/2022-07-28.out,0.3969714245138455
OBSEA/2022-07-29.out,0.0012285012285012285
OBSEA/2022-07-30.out,0.0889487870619946
OBSEA/2022-07-31.out,0.9110512129380054
OBSEA/2022-08-01.out,1.0
OBSEA/2022-08-02.out,0.4474393530997305
OBSEA/2022-08-03.out,0.5662024641888486
OBSEA/2022-08-04.out,1.0
OBSEA/2022-08-05.out,0.7528480031904697
OBSEA/2022-08-06.out,0.5467695007868217
OBSEA/2022-08-07.out,0.05778824261623893
OBSEA/2022-08-09.out,0.30218010934987966
OBSEA/2022-08-10.out,0.10474637028996962
OBSEA/2022-08-11.out,0.7008086253369272
OBSEA/2022-08-12.out,0.4898644481052963
OBSEA/2022-08-13.out,1.0
OBSEA/2022-08-14.out,0.07277628032345018
OBSEA/2022-08-15.out,0.4285714285714286
OBSEA/2022-08-16.out,0.7722371967654986
OBSEA/2022-08-17.out,0.06525117596981882
OBSEA/2022-08-19.out,0.9474393530997305
OBSEA/2022-08-20.out,0.5714285714285714
OBSEA/2022-08-21.out,0.8113207547169812
OBSEA/2022-08-22.out,0.5215633423180592
OBSEA/2022-08-23.out,1.0
OBSEA/2022-08-25.out,0.9110512129380054
OBSEA/2022-08-26.out,0.0040431266846361336
OBSEA/2022-08-27.out,1.0
OBSEA/2022-08-28.out,0.0
OBSEA/2022-08-29.out,0.0
OBSEA/2022-08-30.out,0.19137466307277629
OBSEA/2022-08-31.out,1.0
OBSEA/2022-09-01.out,0.38630265663616487
OBSEA/2022-09-02.out,0.6239892183288409
OBSEA/2022-09-03.out,0.8913986106410672
OBSEA/2022-09-04.out,0.7439353099730458
OBSEA/2022-09-05.out,0.0
OBSEA/2022-09-06.out,0.02494570805776559
OBSEA/2022-09-07.out,0.9959568733153639
OBSEA/2022-09-08.out,0.1180448972114568
OBSEA/2022-09-09.out,0.8381229156596518
OBSEA/2022-09-10.out,1.0
OBSEA/2022-09-12.out,0.040527786680082944
OBSEA/2022-09-13.out,0.7749326145552561
OBSEA/2022-09-14.out,0.0
OBSEA/2022-09-15.out,0.11590296495956875
OBSEA/2022-09-16.out,0.14150943396226412
OBSEA/2022-09-17.out,0.6064690026954178
OBSEA/2022-09-18.out,0.2574123989218329
OBSEA/2022-09-19.out,0.02704185814557683
OBSEA/2022-09-20.out,0.9609164420485176
OBSEA/2022-09-21.out,0.4690026954177897
OBSEA/2022-09-22.out,1.0
OBSEA/2022-09-23.out,0.8770518191089506
OBSEA/2022-09-24.out,1.0
OBSEA/2022-09-25.out,0.8598382749326146
OBSEA/2022-09-26.out,0.5242587601078167
OBSEA/2022-09-27.out,0.06064690026954178
OBSEA/2022-09-28.out,1.0
OBSEA/2022-09-29.out,1.0
OBSEA/2022-09-30.out,0.12316841486013923
OBSEA/2022-10-01.out,0.7102425876010782
OBSEA/2022-10-05.out,0.35419091752887016
OBSEA/2022-10-06.out,0.7056064850520954
OBSEA/2022-10-07.out,1.0
OBSEA/2022-10-08.out,0.9339622641509434
OBSEA/2022-10-09.out,0.0
OBSEA/2022-10-10.out,1.0
OBSEA/2022-10-11.out,0.028301886792452824
OBSEA/2022-10-12.out,0.0
OBSEA/2022-10-13.out,0.39083557951482484
OBSEA/2022-10-15.out,0.3203231066309912
OBSEA/2022-10-16.out,0.01282350355108257
OBSEA/2022-10-17.out,0.10022947968521688
OBSEA/2022-10-19.out,0.807277628032345
OBSEA/2022-12-15.out,0.0
OBSEA/2022-12-16.out,0.6482479784366577
OBSEA/2022-12-17.out,0.0
OBSEA/2022-12-18.out,1.0
OBSEA/2022-12-19.out,0.0
OBSEA/2022-12-20.out,0.2439353099730458
OBSEA/2022-12-21.out,0.22506738544474392
OBSEA/2022-12-22.out,1.0
OBSEA/2022-12-23.out,0.0
OBSEA/2022-12-24.out,0.7358490566037736
OBSEA/2022-12-25.out,0.0
OBSEA/2022-12-26.out,0.7466307277628033
OBSEA/2022-12-27.out,0.21698113207547165
OBSEA/2022-12-28.out,0.1549865229110512
OBSEA/2022-12-29.out,0.5350404312668464
OBSEA/2022-12-30.out,0.31940700808625333
OBSEA/2022-12-31.out,1.0
OBSEA/2023-01-04.out,0.11725067385444743
OBSEA/2023-01-05.out,0.0539083557951483
OBSEA/2023-01-12.out,1.0
OBSEA/2023-01-16.out,1.0
OBSEA/2023-01-18.out,0.28840970350404316
OBSEA/2023-01-19.out,0.633423180592992
OBSEA/2023-01-22.out,0.0
OBSEA/2023-01-24.out,1.0
OBSEA/2023-01-25.out,0.0
OBSEA/2023-01-26.out,0.0
OBSEA/2023-01-27.out,1.0
OBSEA/2023-01-28.out,0.5148247978436657
OBSEA/2023-01-29.out,0.4043126684636119
OBSEA/2023-01-30.out,0.24797843665768193
OBSEA/2023-02-01.out,0.3800539083557951
OBSEA/2023-02-02.out,0.9649595687331536
OBSEA/2023-02-04.out,1.0
OBSEA/2023-02-06.out,0.3389734589754103
OBSEA/2023-02-09.out,0.4946091644204852
OBSEA/2023-02-14.out,1.0
OBSEA/2023-02-15.out,0.4353099730458221
OBSEA/2023-02-17.out,0.0
OBSEA/2023-02-21.out,1.0
OBSEA/2023-02-22.out,0.35444743935309975
OBSEA/2023-02-23.out,0.5929919137466307
OBSEA/2023-02-24.out,0.0
OBSEA/2023-02-25.out,0.9487870619946092
OBSEA/2023-02-26.out,0.9959568733153639
OBSEA/2023-02-28.out,0.4865229110512129
OBSEA/2023-03-08.out,1.0
OBSEA/2023-03-12.out,0.5
OBSEA/2023-03-16.out,1.0
OBSEA/2023-03-17.out,0.07547169811320753
OBSEA/2023-03-18.out,0.8490566037735849
OBSEA/2023-03-23.out,0.33692722371967654
OBSEA/2023-03-28.out,1.0
OBSEA/2023-03-29.out,0.41913746630727766
OBSEA/2023-03-30.out,0.34366576819407013
OBSEA/2023-04-02.out,0.4231805929919138
OBSEA/2023-04-03.out,0.9716981132075472
OBSEA/2023-04-04.out,0.0
OBSEA/2023-04-11.out,0.48517520215633425
OBSEA/2023-04-12.out,0.0
OBSEA/2023-04-13.out,0.47843665768194066
OBSEA/2023-04-14.out,0.8005390835579514
OBSEA/2023-04-15.out,0.0
OBSEA/2023-04-19.out,1.0
OBSEA/2023-04-21.out,0.0
OBSEA/2023-04-22.out,0.9609164420485176
OBSEA/2023-04-24.out,0.9123989218328841
OBSEA/2023-04-25.out,0.06603773584905659
OBSEA/2023-04-26.out,0.17602609480320824
OBSEA/2023-04-28.out,0.6037735849056604
OBSEA/2023-05-02.out,1.0
OBSEA/2023-05-03.out,0.9986522911051213
OBSEA/2023-05-07.out,0.20619946091644203
OBSEA/2023-05-09.out,0.05795148247978432
OBSEA/2023-05-10.out,0.0
OBSEA/2023-05-13.out,0.49595687331536387
OBSEA/2023-05-18.out,0.0
OBSEA/2023-05-21.out,0.9100471581017718
OBSEA/2023-05-23.out,0.04928077430140575
