,DenoisingAutoEncoder (DAE)
OBSEA/2020-09-30.out,0.3915661261614171
OBSEA/2020-10-01.out,0.5101190403542716
OBSEA/2020-10-02.out,0.6395567357231597
OBSEA/2020-10-03.out,0.5447952667020899
OBSEA/2020-10-04.out,0.5764511386535909
OBSEA/2020-10-05.out,0.7381400057314389
OBSEA/2020-10-06.out,0.4418666094558549
OBSEA/2020-10-07.out,0.2192371163782834
OBSEA/2020-10-08.out,0.2510915450320568
OBSEA/2020-10-09.out,0.2073283548706175
OBSEA/2020-10-10.out,0.1843195057326611
OBSEA/2020-10-11.out,0.4999753533942477
OBSEA/2020-10-14.out,0.2447077430507912
OBSEA/2020-10-15.out,0.344350219326659
OBSEA/2020-10-16.out,0.3399864901892819
OBSEA/2020-10-17.out,0.7022554605977345
OBSEA/2020-10-18.out,0.8289026525697396
OBSEA/2020-10-19.out,0.6095920662315528
OBSEA/2020-10-20.out,0.6415131400869951
OBSEA/2020-10-21.out,0.1843367650530429
OBSEA/2020-10-22.out,0.6471063033626081
OBSEA/2020-10-23.out,0.7152616076055028
OBSEA/2020-10-24.out,0.2451841602259601
OBSEA/2020-10-25.out,0.1775165281611756
OBSEA/2020-10-26.out,0.0525102278412793
OBSEA/2020-10-27.out,0.4956953798560612
OBSEA/2020-10-28.out,0.29335709563042
OBSEA/2020-10-29.out,0.6558489812645641
OBSEA/2020-10-30.out,0.6976711554814723
OBSEA/2020-10-31.out,0.5904574761752759
OBSEA/2020-11-01.out,0.6076737681531659
OBSEA/2020-11-02.out,0.6621730779848746
OBSEA/2020-11-03.out,0.7038085746863221
OBSEA/2020-11-04.out,0.7410699780193362
OBSEA/2020-11-05.out,0.3107877510971387
OBSEA/2020-11-06.out,0.3820024559334817
OBSEA/2020-11-07.out,0.4096585565172008
OBSEA/2020-11-08.out,0.5534566417692006
OBSEA/2020-11-09.out,0.6934450379960337
OBSEA/2020-11-10.out,0.3534611137548133
OBSEA/2020-11-11.out,0.4479216420136186
OBSEA/2020-11-12.out,0.1535759316555435
OBSEA/2020-11-13.out,0.3611230855072755
OBSEA/2020-11-14.out,0.620441999408203
OBSEA/2020-11-15.out,0.7535168778858871
OBSEA/2020-11-16.out,0.7250473636969496
OBSEA/2020-11-17.out,0.2936435722086868
OBSEA/2020-11-18.out,0.3567051615326732
OBSEA/2020-11-19.out,0.6254996495660684
OBSEA/2020-11-20.out,0.4678244417009927
OBSEA/2020-11-21.out,0.6247250949760909
OBSEA/2020-11-22.out,0.4246175440436052
OBSEA/2020-11-23.out,0.5194393870778048
OBSEA/2020-11-24.out,0.7101538345831793
OBSEA/2020-11-25.out,0.7448524563320318
OBSEA/2020-11-26.out,0.9895552957747996
OBSEA/2020-11-27.out,1.0
OBSEA/2020-11-28.out,1.0
OBSEA/2020-11-29.out,0.9793577881955938
OBSEA/2020-11-30.out,1.0
OBSEA/2020-12-01.out,0.9955488051613628
OBSEA/2020-12-02.out,1.0
OBSEA/2020-12-03.out,0.9724486616067496
OBSEA/2020-12-04.out,0.9876432465882758
OBSEA/2020-12-05.out,1.0
OBSEA/2020-12-06.out,0.9929036559578842
OBSEA/2020-12-07.out,1.0
OBSEA/2020-12-08.out,0.6991476422229778
OBSEA/2020-12-09.out,0.8174781413440513
OBSEA/2020-12-10.out,0.7161400798853276
OBSEA/2020-12-11.out,0.7463463178531379
OBSEA/2020-12-12.out,0.7935171198821772
OBSEA/2020-12-13.out,0.9038237765121528
OBSEA/2020-12-14.out,0.8452592755529232
OBSEA/2020-12-15.out,0.9154272083392512
OBSEA/2020-12-16.out,0.8478286310291832
OBSEA/2020-12-17.out,0.7662696038271803
OBSEA/2020-12-18.out,0.8765818352272836
OBSEA/2020-12-19.out,0.7984689764230741
OBSEA/2020-12-20.out,0.8331784524778466
OBSEA/2020-12-21.out,0.8415122539609169
OBSEA/2020-12-22.out,0.8745412637641905
OBSEA/2020-12-23.out,0.5785364893157258
OBSEA/2020-12-24.out,0.4865869807394019
OBSEA/2020-12-25.out,0.6416132046891738
OBSEA/2020-12-26.out,0.7395677136483104
OBSEA/2020-12-27.out,0.5871802433883786
OBSEA/2020-12-28.out,0.6248752796155551
