,Torsk
OBSEA/2020-10-22.out,0.6389858708021587
OBSEA/2020-10-23.out,0.4634629148289785
OBSEA/2020-10-24.out,0.5034408727484889
OBSEA/2020-10-25.out,0.3796036106936177
OBSEA/2020-10-26.out,0.7929625441513757
OBSEA/2020-10-27.out,0.5362852394516865
OBSEA/2020-10-28.out,0.512923664390884
OBSEA/2020-10-29.out,0.667735120875206
OBSEA/2020-10-30.out,0.752549335325898
OBSEA/2020-11-08.out,0.4810424189914499
OBSEA/2020-11-09.out,0.4680053353394116
OBSEA/2020-11-10.out,0.4463170759208644
OBSEA/2020-11-11.out,0.2710923831750336
OBSEA/2020-11-12.out,0.2355745401838423
OBSEA/2020-11-13.out,0.5419023260696679
OBSEA/2020-11-14.out,0.5739069543577211
OBSEA/2020-11-15.out,0.6841657767316442
OBSEA/2020-11-16.out,0.5328825215353696
OBSEA/2020-11-17.out,0.3688189597013083
OBSEA/2020-11-25.out,0.8950073502828395
OBSEA/2020-11-26.out,0.949221336326136
OBSEA/2020-11-27.out,1.0000000000000002
OBSEA/2020-11-28.out,1.0000000000000002
OBSEA/2020-11-29.out,0.9667308763810908
OBSEA/2020-11-30.out,1.0000000000000002
OBSEA/2020-12-01.out,0.9920827093657222
OBSEA/2020-12-02.out,1.0
OBSEA/2020-12-03.out,0.9511039668051794
OBSEA/2020-12-13.out,0.7966548918915087
OBSEA/2020-12-14.out,0.7882199001681423
OBSEA/2020-12-15.out,0.897337523489966
OBSEA/2020-12-16.out,0.8366358908872268
OBSEA/2020-12-17.out,0.8077759224606745
OBSEA/2020-12-18.out,0.8798345738424719
OBSEA/2020-12-19.out,0.807691647030775
OBSEA/2020-12-20.out,0.6615428267974205
OBSEA/2020-12-21.out,0.7025267289587555
