,Random Black Forest (RR)
OBSEA/2020-05-26.out,0.017746469502176274
OBSEA/2020-05-27.out,0.10810125239513055
OBSEA/2020-05-28.out,0.6288161581217347
OBSEA/2020-05-29.out,0.0953895984927113
OBSEA/2020-05-30.out,0.049917219001686594
OBSEA/2020-05-31.out,0.020416182937437563
OBSEA/2020-06-01.out,0.04929521879016931
OBSEA/2020-06-02.out,0.8436352579852581
OBSEA/2020-06-03.out,0.8505841523341523
OBSEA/2020-06-04.out,0.038326202529959996
OBSEA/2020-06-05.out,0.24200795994598648
OBSEA/2020-06-06.out,0.7704756756756757
OBSEA/2020-06-07.out,0.45084493087531763
OBSEA/2020-06-08.out,0.1297697754237558
OBSEA/2020-06-09.out,0.09567953328512514
OBSEA/2020-06-10.out,0.09478659867109668
OBSEA/2020-06-11.out,0.3478786358317122
OBSEA/2020-06-12.out,0.9568562653562653
OBSEA/2020-06-13.out,0.05491085878969601
OBSEA/2020-06-14.out,0.13614304176189956
OBSEA/2020-06-15.out,0.6367260637612228
OBSEA/2020-06-16.out,0.09972924924186913
OBSEA/2020-06-17.out,0.32170882630553926
OBSEA/2020-06-18.out,0.1458079311930719
OBSEA/2020-06-19.out,0.3512965326588953
OBSEA/2020-06-20.out,0.5791516285469804
OBSEA/2020-06-21.out,0.26850320628289936
OBSEA/2020-06-22.out,0.4732524989308236
OBSEA/2020-06-23.out,0.3366126696876182
OBSEA/2020-06-24.out,0.3740021760473126
OBSEA/2020-06-25.out,0.10621946262210435
OBSEA/2020-06-26.out,0.21192495132300154
OBSEA/2020-06-27.out,0.18174710500118724
OBSEA/2020-06-28.out,0.16177888705775442
OBSEA/2020-06-29.out,0.9191109336609335
OBSEA/2020-06-30.out,0.18603264327489255
OBSEA/2020-07-01.out,0.16332912613157632
OBSEA/2020-07-02.out,0.3622773753393524
OBSEA/2020-07-03.out,0.3025312408542725
OBSEA/2020-07-04.out,0.2545935342542273
OBSEA/2020-07-05.out,0.2063759669906713
OBSEA/2020-07-06.out,0.3467677580061318
OBSEA/2020-07-07.out,0.1693667290586865
OBSEA/2020-07-08.out,0.1207097318624887
OBSEA/2020-07-09.out,0.6552120832816593
OBSEA/2020-07-10.out,0.378736063208094
OBSEA/2020-07-11.out,0.2363809105751416
OBSEA/2020-07-12.out,0.1550429216246429
OBSEA/2020-07-13.out,0.6986380903145921
OBSEA/2020-07-14.out,0.33816893086020455
OBSEA/2020-07-15.out,0.3600752478028923
OBSEA/2020-07-16.out,0.25088696207590605
OBSEA/2020-07-17.out,0.17642179546440795
OBSEA/2020-07-18.out,0.3129432498754935
OBSEA/2020-07-19.out,0.39257383456017203
OBSEA/2020-07-20.out,0.2958831814619712
OBSEA/2020-07-21.out,0.022183465827304533
OBSEA/2020-07-22.out,0.880987714987715
OBSEA/2020-07-23.out,0.8775932432432433
OBSEA/2020-07-24.out,0.4833951209700002
OBSEA/2020-07-25.out,0.00012156576707999027
OBSEA/2020-07-26.out,0.44095681718168867
OBSEA/2020-07-27.out,0.3963567183388207
OBSEA/2020-07-28.out,0.06065269999214239
OBSEA/2020-08-01.out,0.039641247215523034
OBSEA/2020-08-02.out,0.3128578559210747
OBSEA/2020-08-03.out,0.2187737605114519
OBSEA/2020-08-04.out,0.6518887291174991
OBSEA/2020-08-05.out,0.36181068797309546
OBSEA/2020-08-06.out,0.47475761143503703
OBSEA/2020-08-07.out,0.06472544594851812
OBSEA/2020-08-08.out,0.9097429975429975
OBSEA/2020-08-09.out,0.9070405405405405
OBSEA/2020-08-10.out,0.9070945945945946
OBSEA/2020-08-11.out,0.2711890780255535
OBSEA/2020-08-12.out,0.1552555430559413
OBSEA/2020-08-13.out,0.03757283279572328
OBSEA/2020-08-14.out,0.27376201154629365
OBSEA/2020-08-15.out,0.9210410319410319
OBSEA/2020-08-16.out,0.30230029287038235
OBSEA/2020-08-17.out,0.28201021373832813
OBSEA/2020-08-18.out,0.11744123573287803
OBSEA/2020-08-19.out,0.13987891833380317
OBSEA/2020-08-20.out,0.1957850727823413
OBSEA/2020-08-21.out,0.16719079685769797
OBSEA/2020-08-22.out,0.2619412457207452
OBSEA/2020-08-23.out,0.08509591150184663
OBSEA/2020-08-24.out,0.2452795071912498
OBSEA/2020-08-25.out,0.7076654288123202
OBSEA/2020-08-26.out,0.3594634533664857
OBSEA/2020-08-27.out,0.21940345594205263
OBSEA/2020-08-28.out,0.21265497510393616
OBSEA/2020-08-29.out,0.38487948755312373
OBSEA/2020-08-30.out,0.6446280148035421
OBSEA/2020-08-31.out,0.5338695701523569
OBSEA/2020-09-01.out,0.02734548159967109
OBSEA/2020-09-02.out,0.08987141279894086
OBSEA/2020-09-03.out,0.2041411095675655
OBSEA/2020-09-04.out,0.5278574138206353
OBSEA/2020-09-05.out,0.707649531463197
OBSEA/2020-09-06.out,0.6964885030682931
OBSEA/2020-09-07.out,0.6986408434014021
OBSEA/2020-09-08.out,0.09451916014258385
OBSEA/2020-09-09.out,0.398728608597133
OBSEA/2020-09-10.out,0.03035617481165962
OBSEA/2020-09-11.out,0.9276298525798525
OBSEA/2020-09-12.out,0.8730481572481572
OBSEA/2020-09-13.out,0.8662878378378378
OBSEA/2020-09-14.out,0.021494615867515547
OBSEA/2020-09-15.out,0.3946279764448255
OBSEA/2020-09-16.out,0.23008736864796958
OBSEA/2020-09-17.out,0.23830092218017923
OBSEA/2020-09-18.out,0.3421998540283958
OBSEA/2020-09-19.out,0.16201142873376106
OBSEA/2020-09-20.out,0.30891447921849835
OBSEA/2020-09-21.out,0.2960828780675792
OBSEA/2020-09-22.out,0.3465626945386324
OBSEA/2020-09-23.out,0.2961703376139078
OBSEA/2020-09-24.out,0.6323057732982864
OBSEA/2020-09-25.out,0.16812718907031465
OBSEA/2020-09-26.out,0.018756117399581242
OBSEA/2020-09-27.out,0.924907371007371
OBSEA/2020-09-28.out,0.9122050368550368
OBSEA/2020-09-29.out,0.3069103192289143
OBSEA/2020-09-30.out,0.323577918453439
OBSEA/2020-10-01.out,0.14463003089864018
OBSEA/2020-10-02.out,0.40770820459983426
OBSEA/2020-10-03.out,0.6773488592353499
OBSEA/2020-10-04.out,0.11202988076471464
OBSEA/2020-10-05.out,0.4515551219841992
OBSEA/2020-10-06.out,0.2233343241793432
OBSEA/2020-10-07.out,0.07146292701193728
OBSEA/2020-10-08.out,0.1753827188395379
OBSEA/2020-10-09.out,0.05027225210181609
OBSEA/2020-10-10.out,0.13734073185695467
OBSEA/2020-10-11.out,0.1556050210438298
OBSEA/2020-10-12.out,0.7381873464373465
OBSEA/2020-10-13.out,0.6669316953316954
OBSEA/2020-10-14.out,0.15354881906611112
OBSEA/2020-10-15.out,0.09200518032549843
OBSEA/2020-10-16.out,0.24680768254193763
OBSEA/2020-10-17.out,0.5004721879788475
OBSEA/2020-10-18.out,0.47221096016913766
OBSEA/2020-10-19.out,0.2752756527970053
OBSEA/2020-10-20.out,0.3547192848673545
OBSEA/2020-10-21.out,0.09979112543323992
OBSEA/2020-10-22.out,0.4731635045906578
OBSEA/2020-10-23.out,0.6333052157963075
OBSEA/2020-10-24.out,0.0733528358290897
OBSEA/2020-10-25.out,0.1364057512480015
OBSEA/2020-10-26.out,0.06418900279400147
OBSEA/2020-10-27.out,0.2718755878018354
OBSEA/2020-10-28.out,0.28847435344929573
OBSEA/2020-10-29.out,0.370325973872456
OBSEA/2020-10-30.out,0.775206977777874
OBSEA/2020-10-31.out,0.21865164400034087
OBSEA/2020-11-01.out,0.6714996952109145
OBSEA/2020-11-02.out,0.658041355083222
OBSEA/2020-11-03.out,0.4974784594168379
OBSEA/2020-11-04.out,0.41283241126411274
OBSEA/2020-11-05.out,0.15734659660679157
OBSEA/2020-11-06.out,0.0922095628076631
OBSEA/2020-11-07.out,0.44112354846417356
OBSEA/2020-11-08.out,0.305586148106513
OBSEA/2020-11-09.out,0.28329418487538993
OBSEA/2020-11-10.out,0.28925878189166937
OBSEA/2020-11-11.out,0.12919464516833773
OBSEA/2020-11-12.out,0.013600189727644381
OBSEA/2020-11-13.out,0.2174241223441401
OBSEA/2020-11-14.out,0.3236661492134023
OBSEA/2020-11-15.out,0.6705217836217854
OBSEA/2020-11-16.out,0.4372671822379979
OBSEA/2020-11-17.out,0.14694646399883013
OBSEA/2020-11-18.out,0.5717292056540517
OBSEA/2020-11-19.out,0.2424213266365788
OBSEA/2020-11-20.out,0.23060474841910117
OBSEA/2020-11-21.out,0.583200323600792
OBSEA/2020-11-22.out,0.14464753800794175
OBSEA/2020-11-23.out,0.26599298704983615
OBSEA/2020-11-24.out,0.4799513572869495
OBSEA/2020-11-25.out,0.9564287836749953
OBSEA/2020-11-26.out,0.9755757343905789
OBSEA/2020-11-27.out,0.0865034398034398
OBSEA/2020-11-28.out,0.1110613022113022
OBSEA/2020-11-29.out,0.9826557865939503
OBSEA/2020-11-30.out,0.1592103194103194
OBSEA/2020-12-01.out,0.9291109907770192
OBSEA/2020-12-02.out,0.19827739557739557
OBSEA/2020-12-03.out,0.9456258231690715
OBSEA/2020-12-04.out,0.9868102946761867
OBSEA/2020-12-05.out,0.06569312039312039
OBSEA/2020-12-06.out,0.991288316951532
OBSEA/2020-12-07.out,0.1050566339066339
OBSEA/2020-12-08.out,0.537175504560724
OBSEA/2020-12-09.out,0.635157559561648
OBSEA/2020-12-10.out,0.39649585141501714
OBSEA/2020-12-11.out,0.5071718102284711
OBSEA/2020-12-12.out,0.5206395901424622
OBSEA/2020-12-13.out,0.6491346120124686
OBSEA/2020-12-14.out,0.5980070458872759
OBSEA/2020-12-15.out,0.8092401070919946
OBSEA/2020-12-16.out,0.7626389250165261
OBSEA/2020-12-17.out,0.6982661215997441
OBSEA/2020-12-18.out,0.80369794883272
OBSEA/2020-12-19.out,0.7318654019251898
OBSEA/2020-12-20.out,0.416893981594731
OBSEA/2020-12-21.out,0.5690476528313959
OBSEA/2020-12-22.out,0.6950284571371141
OBSEA/2020-12-23.out,0.3833968164945543
OBSEA/2020-12-24.out,0.22202080249529188
OBSEA/2020-12-25.out,0.5300864632783551
OBSEA/2020-12-26.out,0.47352797094202803
OBSEA/2020-12-27.out,0.29350206242982585
OBSEA/2020-12-28.out,0.38514104147298456
OBSEA/2021-01-01.out,0.34653352045253893
OBSEA/2021-01-02.out,0.4756341407201623
OBSEA/2021-01-03.out,0.819277165812659
OBSEA/2021-01-04.out,0.78511708443489
OBSEA/2021-01-05.out,0.5936399897502713
OBSEA/2021-01-06.out,0.5571543805584206
OBSEA/2021-01-07.out,0.38669278844949195
OBSEA/2021-01-08.out,0.5660441965326051
OBSEA/2021-01-09.out,0.7997797184082306
OBSEA/2021-01-10.out,0.9118056508503499
OBSEA/2021-01-11.out,0.7776599179457174
OBSEA/2021-01-12.out,0.6221826145938714
OBSEA/2021-01-13.out,0.8290388767763709
OBSEA/2021-01-14.out,0.5399615955731762
OBSEA/2021-01-15.out,0.3426427643464474
OBSEA/2021-01-16.out,0.5040611155879886
OBSEA/2021-01-17.out,0.3300445171778096
OBSEA/2021-01-18.out,0.7014562293740995
OBSEA/2021-01-19.out,0.5550651131212551
OBSEA/2021-01-20.out,0.6971511207960821
OBSEA/2021-01-21.out,0.4794276022711992
OBSEA/2021-01-22.out,0.5209890388592082
OBSEA/2021-01-23.out,0.17305805710125266
OBSEA/2021-01-24.out,0.5490877558193246
OBSEA/2021-01-25.out,0.4385427138983208
OBSEA/2021-01-26.out,0.7840085856562885
OBSEA/2021-01-27.out,0.7871174761721348
OBSEA/2021-01-28.out,0.7323276761656845
OBSEA/2021-01-29.out,0.5732093214878049
OBSEA/2021-01-30.out,0.8337708352255183
OBSEA/2021-01-31.out,0.7094939683992051
OBSEA/2021-02-01.out,0.6767207949890524
OBSEA/2021-02-02.out,0.9021092338714585
OBSEA/2021-02-03.out,0.7010847405499865
OBSEA/2021-02-04.out,0.16117623349082266
OBSEA/2021-02-05.out,0.8028044226044226
OBSEA/2021-02-06.out,0.8749573710073709
OBSEA/2021-02-07.out,0.8448948402948404
OBSEA/2021-02-08.out,0.8354002457002457
OBSEA/2021-02-09.out,0.8914247265576993
OBSEA/2021-02-10.out,0.809103194103194
OBSEA/2021-02-11.out,0.8618047911547912
OBSEA/2021-02-12.out,0.7061356265356266
OBSEA/2021-02-13.out,0.7660543066430916
OBSEA/2021-03-16.out,0.8252956475583865
OBSEA/2021-03-17.out,0.7691922084306255
OBSEA/2021-03-18.out,0.7674307881773399
OBSEA/2021-03-19.out,0.0058757703109337265
OBSEA/2021-03-20.out,0.07604563673757521
OBSEA/2021-03-21.out,0.681898169758015
OBSEA/2021-03-22.out,0.7609728434504792
OBSEA/2021-03-23.out,0.8555243046855424
OBSEA/2021-03-24.out,0.8204434269750116
OBSEA/2021-07-22.out,0.863181539910525
OBSEA/2021-07-23.out,0.8608760604942824
OBSEA/2021-07-24.out,0.05840192823569155
OBSEA/2021-07-25.out,0.016988976308981895
OBSEA/2021-07-26.out,0.04163495133801828
OBSEA/2021-07-27.out,0.005937282122695023
OBSEA/2021-07-28.out,0.03400082101940017
OBSEA/2021-07-29.out,0.041856370401621074
OBSEA/2021-07-30.out,0.0025217568944254833
OBSEA/2021-07-31.out,0.060399602249890036
OBSEA/2021-08-01.out,0.000894584044466371
OBSEA/2021-08-02.out,0.8573713759213759
OBSEA/2021-08-03.out,0.08111037873896898
OBSEA/2021-08-04.out,0.060357382510167416
OBSEA/2021-08-05.out,0.891412285012285
OBSEA/2021-08-06.out,0.8079029090004973
OBSEA/2021-08-07.out,0.8674267394616556
OBSEA/2021-08-08.out,0.0014340895505330607
OBSEA/2021-08-09.out,0.01218822772994182
OBSEA/2021-08-10.out,0.10427393396200255
OBSEA/2021-08-11.out,0.05484503462440497
OBSEA/2021-08-12.out,0.0617984123994038
OBSEA/2021-08-13.out,0.9469496314496314
OBSEA/2021-08-14.out,0.7643189189189189
OBSEA/2021-08-15.out,0.9387406633906635
OBSEA/2021-08-16.out,0.8376813267813268
OBSEA/2021-08-17.out,0.8574911547911548
OBSEA/2021-08-18.out,0.8908604422604423
OBSEA/2021-08-19.out,0.016285694031123135
OBSEA/2021-08-20.out,0.07650172598275659
OBSEA/2021-08-21.out,0.9379052757793765
OBSEA/2021-08-23.out,0.06406896392289788
OBSEA/2021-08-24.out,0.0001702075399976067
OBSEA/2021-08-25.out,0.7179009828009828
OBSEA/2021-08-26.out,0.8272952088452089
OBSEA/2021-08-27.out,0.8737278869778871
OBSEA/2021-08-28.out,0.007417917569997559
OBSEA/2021-08-29.out,0.024811610262291478
OBSEA/2021-08-30.out,0.1149079788582282
OBSEA/2021-08-31.out,0.199432047236276
OBSEA/2021-09-01.out,0.930070515970516
OBSEA/2021-09-02.out,0.8634987714987715
OBSEA/2021-09-03.out,0.8590076167076167
OBSEA/2021-09-04.out,0.0021491426438272126
OBSEA/2021-09-05.out,0.8374184789286153
OBSEA/2021-09-06.out,0.017931919410237522
OBSEA/2021-09-07.out,0.25198750808264114
OBSEA/2021-09-08.out,0.1802177302325483
OBSEA/2021-09-09.out,0.07115220106525419
OBSEA/2021-09-10.out,0.02118493330105473
OBSEA/2021-09-11.out,0.8440220036877689
OBSEA/2021-09-12.out,0.030495623224181992
OBSEA/2021-09-13.out,0.09762836325481877
OBSEA/2021-09-14.out,0.016351400530313812
OBSEA/2021-09-15.out,0.04147540383433497
OBSEA/2021-09-16.out,0.012276872528348987
OBSEA/2021-09-17.out,0.8947249723621177
OBSEA/2021-09-18.out,0.8524822703767545
OBSEA/2021-09-19.out,0.7538092016238159
OBSEA/2021-09-20.out,0.7713336206896552
OBSEA/2021-09-21.out,0.017314645363999796
OBSEA/2021-09-22.out,0.9110427518427519
OBSEA/2021-09-23.out,0.7355522113022113
OBSEA/2021-09-24.out,0.6696070024570024
OBSEA/2021-09-25.out,0.6349716216216216
OBSEA/2021-09-26.out,0.6080954545454544
OBSEA/2021-09-27.out,0.9384889434889435
OBSEA/2021-09-28.out,0.6599755528255528
OBSEA/2021-09-29.out,0.02985604356536161
OBSEA/2021-09-30.out,0.21888049853901664
OBSEA/2021-10-01.out,0.4906923475942675
OBSEA/2021-10-02.out,0.4990890801067934
OBSEA/2021-10-03.out,0.24445469031336264
OBSEA/2021-10-04.out,0.5536224072541232
OBSEA/2021-10-05.out,0.0785310889485705
OBSEA/2021-10-06.out,0.20800162175953557
OBSEA/2021-10-07.out,0.3291717991107352
OBSEA/2021-10-08.out,0.09646661909945388
OBSEA/2021-10-09.out,0.20187511878806524
OBSEA/2021-10-10.out,0.11376852527718476
OBSEA/2021-10-11.out,0.12171772855170442
OBSEA/2021-10-12.out,0.936058483843224
OBSEA/2021-10-13.out,0.06261909389180875
OBSEA/2021-10-14.out,0.6341839193508729
OBSEA/2021-10-15.out,0.030156441768090462
OBSEA/2021-10-16.out,0.1127255837182685
OBSEA/2021-10-17.out,0.022088703842423868
OBSEA/2021-10-18.out,0.2271850658493661
OBSEA/2021-10-19.out,0.8599065110565112
OBSEA/2021-10-20.out,0.6027857493857495
OBSEA/2021-10-21.out,0.1472640642600067
OBSEA/2021-10-22.out,0.7739769041769041
OBSEA/2021-10-23.out,0.08375353859289228
OBSEA/2021-10-24.out,0.18120433256065882
OBSEA/2021-10-25.out,0.9405667524825303
OBSEA/2021-10-28.out,0.3709941348973607
OBSEA/2021-10-29.out,0.5700904303613582
OBSEA/2021-10-30.out,0.0642447237537589
OBSEA/2021-10-31.out,0.03452023156369577
OBSEA/2021-11-01.out,0.815706511056511
OBSEA/2021-11-02.out,0.8052810425374969
OBSEA/2021-11-03.out,0.6895920147420147
OBSEA/2021-11-04.out,0.8664808353808353
OBSEA/2021-11-05.out,0.9037804668304669
OBSEA/2021-11-06.out,0.9070912776412776
OBSEA/2021-11-07.out,0.8188755528255529
OBSEA/2021-11-08.out,0.8381879606879608
OBSEA/2021-11-09.out,0.8202876224398931
OBSEA/2021-11-10.out,0.8138873862798132
OBSEA/2021-11-11.out,0.8828821867321867
OBSEA/2021-11-12.out,0.822991710625471
OBSEA/2021-11-15.out,0.07399523861611304
OBSEA/2021-11-16.out,0.028341542985610233
OBSEA/2021-11-17.out,0.9287494778228284
OBSEA/2021-11-18.out,0.7718714853057983
OBSEA/2021-11-19.out,0.8292400292718624
OBSEA/2021-11-20.out,0.769494226044226
OBSEA/2021-11-21.out,0.7667013513513514
OBSEA/2021-11-22.out,0.018220277913968345
OBSEA/2021-11-23.out,0.5731944444444445
OBSEA/2021-11-24.out,0.7468905558761301
OBSEA/2021-11-25.out,0.7115237278444827
OBSEA/2021-11-26.out,0.6646536855036854
OBSEA/2021-11-27.out,0.8464437346437346
OBSEA/2021-11-28.out,0.7986293611793612
OBSEA/2021-11-29.out,0.8840253430584744
OBSEA/2021-11-30.out,0.8113088866864883
OBSEA/2021-12-01.out,0.8705025193560281
OBSEA/2021-12-02.out,0.8130135135135136
OBSEA/2021-12-03.out,0.0036189366548576296
OBSEA/2021-12-04.out,0.7925346437346438
OBSEA/2021-12-05.out,0.894718918918919
OBSEA/2021-12-06.out,0.8873540105638128
OBSEA/2021-12-07.out,0.8851852352290873
OBSEA/2021-12-08.out,0.040638263839060655
OBSEA/2021-12-09.out,0.02906258585784193
OBSEA/2021-12-10.out,0.8770507371007371
OBSEA/2021-12-11.out,0.8604267813267813
OBSEA/2021-12-12.out,0.8582165847665848
OBSEA/2021-12-13.out,0.7445463816193635
OBSEA/2021-12-14.out,0.8309052246162513
OBSEA/2021-12-15.out,0.8621826388030172
OBSEA/2021-12-16.out,0.2819067401971349
OBSEA/2021-12-17.out,0.8498620393120393
OBSEA/2021-12-18.out,0.3202537901392845
OBSEA/2021-12-19.out,0.0065477001085144475
OBSEA/2021-12-20.out,0.7487374315579891
OBSEA/2021-12-21.out,0.756180956484274
OBSEA/2021-12-22.out,0.9197753283302065
OBSEA/2021-12-23.out,0.8192608108108109
OBSEA/2021-12-24.out,0.21051930567710567
OBSEA/2021-12-25.out,0.1460930089691608
OBSEA/2021-12-26.out,0.1877234643734644
OBSEA/2021-12-27.out,0.13865007986239095
OBSEA/2021-12-28.out,0.31131597051597054
OBSEA/2021-12-29.out,0.23147248157248157
OBSEA/2021-12-30.out,0.21207837837837837
OBSEA/2021-12-31.out,0.28743219133807363
