algorithm,collection,dataset,algo_training_type,algo_input_dimensionality,dataset_training_type,dataset_input_dimensionality,status,hyper_params_id,repetition,hyper_params,execute_main_time,execute_preprocess_time,execute_postprocess_time,ROC_AUC,BestF1Score,FalseNegativeRate,result_path,RANGE_PR_AUC,train_main_time,train_preprocess_time,train_postprocess_time,error_message,Recommendation_ACC
AutoEncoder (AE),OBSEA,2022-09-25,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",11.090170621871948,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_04_34/results.csv,,22.90067934989929,,,,0.0
HBOS,OBSEA,2022-05-17_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",15.200284242630005,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_02_57/results.csv,,,,,,0.0
PCC,OBSEA,2021-11-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",10.700377225875854,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_03_39/results.csv,,,,,,0.0
PCC,OBSEA,2022-08-28_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",8.787214279174805,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_43_36/results.csv,,,,,,0.0
HBOS,OBSEA,2021-11-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",16.309646606445312,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_01_33/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2021-08-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",8.415070056915283,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_04_50/results.csv,,20.908047914505005,,,,0.0
Torsk,OBSEA,2021-07-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",2008.8128044605253,,0.0133051872253417,0.2929451417945141,0.0,1.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_46_07/results.csv,0.0020833333333333,,,,,0.0
AutoEncoder (AE),OBSEA,2021-09-20,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",10.679961204528809,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_25_40/results.csv,,30.796772003173828,,,,0.0
HBOS,OBSEA,2021-03-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",12.164122104644775,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_27_21/results.csv,,,,,,0.0
HBOS,OBSEA,2022-03-30_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",11.994702577590942,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_02_47/results.csv,,,,,,0.0
HBOS,OBSEA,2021-12-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",9.207194805145264,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_04_35/results.csv,,,,,,0.0
HBOS,OBSEA,2022-03-02_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",10.63877773284912,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_33_31/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2021-02-13,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.70329213142395,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_39_22/results.csv,,22.34264349937439,,,,0.0
HBOS,OBSEA,2021-09-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",11.700804233551024,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_01_47_07/results.csv,,,,,,0.0
HBOS,OBSEA,2022-05-19_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",11.221561670303345,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_23_34_50/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2021-02-07,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.18745183944702,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_04_16/results.csv,,21.00279712677002,,,,0.0
PCC,OBSEA,2022-05-14_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",6.846666574478149,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_14_12/results.csv,,,,,,0.0
PCC,OBSEA,2022-03-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",8.984754800796509,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_47_19/results.csv,,,,,,0.0
PCC,OBSEA,2022-05-29_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",7.004487276077271,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_08_06_11/results.csv,,,,,,0.0
HBOS,OBSEA,2021-11-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",12.259340047836304,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_51_18/results.csv,,,,,,0.0
HBOS,OBSEA,2022-08-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",14.785054922103882,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_18_31_42/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2022-09-01,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.237677812576294,,,0.6536763131266673,0.2603132095601625,0.2754285714285714,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_03_15_16/results.csv,0.1828064399778007,22.6233298778534,,,,0.0
PCC,OBSEA,2022-01-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",6.399017333984375,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_16_39_49/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2022-02-23,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",6.453855276107788,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_10_46/results.csv,,18.09796905517578,,,,0.0
Torsk,OBSEA,2022-08-14_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1595.23948097229,,0.0175826549530029,0.8173805466536553,0.2527733710644786,0.614406779661017,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_28_23/results.csv,0.1610230083493326,,,,,0.0
HBOS,OBSEA,2021-11-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",16.489113092422485,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_11_31_50/results.csv,,,,,,0.0
HBOS,OBSEA,2021-09-27_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",12.779783964157104,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_01_15_46/results.csv,,,,,,0.0
HBOS,OBSEA,2022-05-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,1,"{'n_bins': 20, 'random_state': 42}",10.80179500579834,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_56_08/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2021-10-25,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.216274976730348,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_13_18/results.csv,,25.842872142791748,,,,0.0
Torsk,OBSEA,2022-02-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,2,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1347.890130996704,,0.0063014030456542,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_13_59_17/results.csv,,,,,,0.0
HBOS,OBSEA,2022-04-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",16.436596870422363,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_10_27/results.csv,,,,,,0.0
Torsk,OBSEA,2022-02-11_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1789.1275672912598,,0.0134968757629394,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_12_56/results.csv,,,,,,0.0
Torsk,OBSEA,2022-09-25_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1860.30628991127,,0.0173194408416748,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_26_50/results.csv,,,,,,0.0
HBOS,OBSEA,2021-03-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",11.193230390548706,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_28_23/results.csv,,,,,,0.0
Torsk,OBSEA,2022-09-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1549.1476891040802,,0.0115964412689208,0.737211135982389,0.1828998824946912,0.4320987654320987,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_40_33/results.csv,0.1004705180090505,,,,,0.0
Torsk,OBSEA,2021-03-24_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1602.6698174476624,,0.0143866539001464,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_03_29_23/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2021-03-21,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dfdc9a9fdc00b09d9d188aaabfa8f91c,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 32, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",9.999330759048462,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_09_28_21/results.csv,,24.2998206615448,,,,0.0
PCC,OBSEA,2021-03-16_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",8.327366352081299,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_27_32/results.csv,,,,,,0.0
Torsk,OBSEA,2021-03-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",1421.3426628112793,,0.0220530033111572,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_02_03_09/results.csv,,,,,,0.0
PCC,OBSEA,2022-03-09_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",6.436204195022583,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_06_12_47/results.csv,,,,,,0.0
Torsk,OBSEA,2022-08-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",2169.9144837856293,,0.0227024555206298,0.711713555257749,0.3472481067882538,0.675564681724846,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_20_10_46/results.csv,0.1368885120671196,,,,,0.0
HBOS,OBSEA,2022-10-12_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",14.36596131324768,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_10_13_26/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2022-10-09,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,dc234b17555e618106e747494bd37087,2,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 41, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",12.59866189956665,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_35_59/results.csv,,29.926104307174683,,,,0.0
PCC,OBSEA,2022-08-03_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",7.904099702835083,,,0.6237438959368202,0.2732049748178426,0.7885010266940452,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_07_20_33/results.csv,0.1910371619417667,,,,,0.0
PCC,OBSEA,2022-07-23_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",7.516631603240967,,,0.7132517567089848,0.4133456846741216,0.6603375527426161,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_28_59/results.csv,0.2063792249784195,,,,,0.0
HBOS,OBSEA,2022-08-10_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",16.92576551437378,,,0.7094460583766957,0.2978904803279278,0.6334661354581673,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_16_09_01/results.csv,0.1803426247098077,,,,,0.0
PCC,OBSEA,2022-09-22_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",6.73695182800293,,,0.3311004242765882,0.0392137621090259,0.978021978021978,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_28_04/results.csv,0.0453762271059854,,,,,0.0
Torsk,OBSEA,2022-09-20_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,1,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",2191.691406965256,,0.0144264698028564,0.650247110303317,0.260183503731475,0.6483050847457628,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_15_33_34/results.csv,0.1059643145560355,,,,,0.0
AutoEncoder (AE),OBSEA,2022-02-10,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",13.845658540725708,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_19_56_42/results.csv,,25.80643653869629,,,,0.0
PCC,OBSEA,2022-06-01_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",6.792222499847412,,,0.4169153671810322,0.144328557776268,0.9222222222222224,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_03_45/results.csv,0.1291378093698728,,,,,0.0
HBOS,OBSEA,2021-08-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,2,"{'n_bins': 20, 'random_state': 42}",13.259652137756348,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_08_04_08/results.csv,,,,,,0.0
PCC,OBSEA,2022-04-13_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",7.763123273849487,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_50_29/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2022-12-19,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,1,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",8.894363641738892,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_05_45_22/results.csv,,20.56345510482788,,,,0.0
PCC,OBSEA,2022-01-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",9.645292043685911,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_00_47_09/results.csv,,,,,,0.0
PCC,OBSEA,2021-08-15_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,3,"{'random_state': 42, 'svd_solver': 'auto'}",11.292776823043823,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_48_32/results.csv,,,,,,0.0
HBOS,OBSEA,2022-03-06_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",14.428462982177734,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_14_34_23/results.csv,,,,,,0.0
HBOS,OBSEA,2022-04-08_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",12.016740560531616,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_21_42_34/results.csv,,,,,,0.0
HBOS,OBSEA,2021-02-05_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,cf425e384a70a0bc760418d597d853dd,3,"{'n_bins': 20, 'random_state': 42}",14.098821640014648,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_17_18_55/results.csv,,,,,,0.0
PCC,OBSEA,2022-03-26_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,6f4f0a7ce802ffdcb5a6590625043544,1,"{'random_state': 42, 'svd_solver': 'auto'}",6.865277290344238,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_22_31_21/results.csv,,,,,,0.0
Torsk,OBSEA,2021-08-21_unsupervised,unsupervised,multivariate,multivariate,unsupervised,Status.OK,de9b8b973f50539dc5ef4c8c1a722f4b,3,"{'context_window_size': 10, 'density': 0.01, 'imed_loss': False, 'input_map_scale': 0.125, 'input_map_size': 100, 'prediction_window_size': 5, 'random_state': 42, 'reservoir_representation': 'sparse', 'scoring_large_window_size': 100, 'scoring_small_window_size': 10, 'spectral_radius': 2.0, 'tikhonov_beta': None, 'train_method': 'pinv_svd', 'train_window_size': 100, 'transient_window_size': 20, 'verbose': 0}",568.7401905059814,,0.0133197307586669,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_19_12_58_12/results.csv,,,,,,0.0
AutoEncoder (AE),OBSEA,2022-05-02,semi-supervised,multivariate,multivariate,semi-supervised,Status.OK,b98f98446ffdbf7f8a0cb80942138c22,3,"{'early_stopping_delta': 0.05, 'early_stopping_patience': 10, 'epochs': 500, 'latent_size': 22, 'learning_rate': 0.001, 'random_state': 42, 'split': 0.8}",8.40450930595398,,,,0.0,0.0,../../../../TimeEval_work_results/MSAD_trained20_infer2122/2024_04_20_04_42_37/results.csv,,18.43641209602356,,,,0.0
