Algorithm,Accuracy
DenoisingAutoEncoder (DAE),0.2389874982007602
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.3121677113410568
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.489463554920074
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0265033062670696
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0167964741177461
DenoisingAutoEncoder (DAE),0.0008724013125077
DenoisingAutoEncoder (DAE),0.1627869799594554
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0268559346954245
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0867998951096317
DenoisingAutoEncoder (DAE),0.0932238114031453
DenoisingAutoEncoder (DAE),0.0350873745801795
DenoisingAutoEncoder (DAE),0.004507279430938
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.1392603859265911
DenoisingAutoEncoder (DAE),0.0
DenoisingAutoEncoder (DAE),0.0
