Algorithm,Accuracy
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.2135369066099511
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.2677619769005062
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0219162571219327
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.6209651638778809
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.1930439933974953
PCC,0.0
PCC,0.035925426906832
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
PCC,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0948402558203624
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.1892003773295396
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0469580319879621
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.201998267443536
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.145854812244319
Torsk,0.1580527764224409
Torsk,0.1230059241345912
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0728962581316532
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.2266975657919803
Torsk,0.0154091612076668
Torsk,0.1722472297023505
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.5891977217390755
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.1985597019248166
Torsk,0.2151186787596155
Torsk,0.0137286635971858
Torsk,0.0
Torsk,0.1583069588034313
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0701387219850864
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.4072655783546265
Torsk,0.3076738187966096
Torsk,0.6469387030948341
Torsk,0.573862450221619
Torsk,0.2737063345101513
Torsk,0.6398006868522412
Torsk,0.4822812086331621
Torsk,0.0772351325450147
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0430118304454451
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.576253232083858
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0296541689176061
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.884240861814559
Torsk,0.884240861814559
Torsk,0.8842542592842593
Torsk,0.8842542592842593
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.47211307429735
Torsk,0.0
Torsk,0.0
Torsk,0.3654563829627615
Torsk,0.4492068142575237
Torsk,0.0
Torsk,0.1623888153363437
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0835115057860755
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0
Torsk,0.0100114117442605
Torsk,0.0
Torsk,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.6225545007007685
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.67351975189172
AVG_ENS,0.1720630658393711
AVG_ENS,0.0
AVG_ENS,0.3416314084959863
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.4355888004958079
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2471271908626956
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2173103460160043
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.1401777299042974
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.1862695715104187
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.23591081030202
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2648250108425199
AVG_ENS,0.0
AVG_ENS,0.1940097021309695
AVG_ENS,0.1371181354802906
AVG_ENS,0.5743438666443669
AVG_ENS,0.0
AVG_ENS,0.101429180162381
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.4205666099374498
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0241361320447597
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.5950304141238737
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0440680438606329
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2505258345554943
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2543190174419128
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0121510540601822
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.8501559922211993
AVG_ENS,0.1968461534734644
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.7010868125333645
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.39468232866242
AVG_ENS,0.3121677113410568
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.614577583101813
AVG_ENS,0.0007358278173503
AVG_ENS,0.0
AVG_ENS,0.3735776169693813
AVG_ENS,0.0
AVG_ENS,0.0112900101751741
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.6093632183339719
AVG_ENS,0.0
AVG_ENS,0.0877184595340272
AVG_ENS,0.0180358934118378
AVG_ENS,0.2988482139762967
AVG_ENS,0.0
AVG_ENS,0.0963253194054153
AVG_ENS,0.6900690375928734
AVG_ENS,0.0931098056035122
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0610357131441762
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2695418952231189
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.3790193504567327
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.5720870928426238
AVG_ENS,0.6823197382625144
AVG_ENS,0.2251492138924933
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.1787540313625384
AVG_ENS,0.2664493684057062
AVG_ENS,0.0247469615530925
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0057179416845139
AVG_ENS,0.2073005614252579
AVG_ENS,0.3901589612694006
AVG_ENS,0.0446937801727659
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.645551357921514
AVG_ENS,0.0
AVG_ENS,0.6979081983823118
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.6576511441731642
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2405427519014629
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.4912213008364278
AVG_ENS,0.3874852045427253
AVG_ENS,0.0147057363768815
AVG_ENS,0.1601518650282589
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.1042982782694307
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.5800419041896694
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.6818206244723376
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.2964253416779658
AVG_ENS,0.0
AVG_ENS,0.0190956350932725
AVG_ENS,0.999995000025
AVG_ENS,0.0
AVG_ENS,0.0268854703830741
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
AVG_ENS,0.0
