,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-08-06.out.10,0.0,1.2216586,-1.2307906,-0.011692,1.2216283,-1.2307891,-0.0116465,1.2216435,-1.2307891,-0.0116692,1.2217723,-1.2307906,-0.0118284,1.221742,-1.2307898,-0.0117829,1.2217496,-1.2307898,-0.0117905,1.2216814,-1.2307906,-0.0117223,1.2215677,-1.2307906,-0.0115934,1.2209612,-1.2307876,-0.0108809,1.2207414,-1.2307891,-0.0106383,1.2205898,-1.2307868,-0.0104488,1.2203472,-1.2307808,-0.0101228,1.2200819,-1.2307732,-0.0097438,1.2202563,-1.2307656,-0.0098802,1.2205216,-1.2307527,-0.0100546,1.2207111,-1.2307421,-0.0101759,1.2209158,-1.2307307,-0.0102972,1.2210522,-1.2307239,-0.0103957,1.2213099,-1.2307148,-0.010608,1.2215449,-1.2307133,-0.0108581,1.221598,-1.230708,-0.0108733,1.2218406,-1.230708,-0.0111538,1.2218557,-1.2307087,-0.0111689,1.2218557,-1.2307095,-0.0111841,1.2218557,-1.2307095,-0.0111841,1.2215753,-1.2307118,-0.0108884,1.2215298,-1.2307133,-0.010843,1.2214009,-1.2307125,-0.0106913,1.2211432,-1.2307125,-0.0103957,1.2210446,-1.2307103,-0.0102593,1.2210295,-1.2307087,-0.0102289,1.2210825,-1.2307042,-0.0102517
2020-08-06.out.11,0.0,1.221272,-1.2306996,-0.0104185,1.2213251,-1.2306943,-0.0104336,1.2213706,-1.2306913,-0.0104639,1.2215677,-1.2306959,-0.0107217,1.2214691,-1.2307019,-0.0106686,1.2214919,-1.2306959,-0.0106383,1.2217041,-1.230686,-0.0107975,1.2216738,-1.230686,-0.010752,1.2215904,-1.230686,-0.010661,1.2214464,-1.2306852,-0.0104867,1.2214616,-1.2306852,-0.0105018,1.2215222,-1.230683,-0.0105549,1.2214388,-1.2306807,-0.0104336,1.2213327,-1.2306814,-0.0103199,1.2212038,-1.230683,-0.0101986,1.2211811,-1.2306769,-0.0101077,1.2212341,-1.2306716,-0.0101228,1.2212948,-1.2306686,-0.0101683,1.2214009,-1.2306633,-0.0102289,1.2215146,-1.2306564,-0.0103047,1.221598,-1.2306519,-0.0103578,1.2215146,-1.2306496,-0.0102441,1.2214995,-1.2306481,-0.0101986,1.2214616,-1.2306451,-0.0101456,1.2214085,-1.2306451,-0.0100849,1.2212796,-1.2306473,-0.009956,1.2213933,-1.2306413,-0.0100243,1.2214995,-1.2306382,-0.0101228,1.2214919,-1.2306344,-0.0100849,1.2214388,-1.2306322,-0.0099939,1.221272,-1.2306291,-0.0097741,1.221219,-1.2306254,-0.0096831
2020-08-06.out.12,0.0,1.221128,-1.2306216,-0.0095467,1.2212266,-1.2306185,-0.0096301,1.2211129,-1.2306132,-0.0094482,1.2211356,-1.2306072,-0.0094178,1.2211356,-1.2306003,-0.0093572,1.2211583,-1.230595,-0.0093344,1.2211735,-1.2305912,-0.0093193,1.2211811,-1.2305859,-0.0092738,1.2212038,-1.2305806,-0.0092586,1.2212417,-1.2305715,-0.0092132,1.2211887,-1.2305677,-0.0091146,1.2212569,-1.2305624,-0.0091525,1.221219,-1.2305586,-0.0090691,1.2212266,-1.2305549,-0.0090388,1.2211735,-1.2305488,-0.0089175,1.221272,-1.230545,-0.0090009,1.221363,-1.2305405,-0.0090616,1.2213251,-1.2305367,-0.0089933,1.2213024,-1.2305329,-0.0089251,1.2212948,-1.2305276,-0.0088645,1.2213251,-1.2305245,-0.008872,1.2212796,-1.2305207,-0.0087811,1.2212796,-1.2305154,-0.0087356,1.2213175,-1.2305101,-0.0087356,1.2213478,-1.2305056,-0.008728,1.2213478,-1.2305033,-0.0087129,1.2213251,-1.2304995,-0.0086522,1.2213403,-1.2304957,-0.0086295,1.2213554,-1.2304942,-0.0086371,1.2213782,-1.2304904,-0.0086219,1.2213782,-1.2304866,-0.0085916,1.2213782,-1.2304836,-0.0085612
2020-08-06.out.13,0.0,1.2213554,-1.2304806,-0.0085082,1.2213706,-1.2304775,-0.008493,1.2214009,-1.2304745,-0.0085006,1.2214464,-1.2304715,-0.0085309,1.2214009,-1.2304669,-0.00844,1.2213782,-1.2304639,-0.0083793,1.2214009,-1.2304616,-0.0083869,1.2214236,-1.2304578,-0.0083793,1.2214236,-1.2304563,-0.0083642,1.2215146,-1.230454,-0.00844,1.2215374,-1.230451,-0.0084475,1.2214616,-1.230448,-0.0083338,1.2214767,-1.2304457,-0.0083338,1.2215222,-1.2304442,-0.0083642,1.2214616,-1.2304419,-0.0082808,1.2214616,-1.2304389,-0.0082504,1.2214843,-1.2304381,-0.0082656,1.2214919,-1.2304351,-0.0082429,1.2215146,-1.2304343,-0.0082656,1.2214843,-1.2304305,-0.0081898,1.2214995,-1.2304298,-0.008205,1.2214843,-1.230429,-0.0081822,1.2215601,-1.2304252,-0.0082277,1.2215753,-1.2304237,-0.0082353,1.2215677,-1.2304237,-0.0082277,1.2215753,-1.2304237,-0.0082353,1.2214919,-1.2304207,-0.0081216,1.2213403,-1.2304199,-0.0079321,1.2214388,-1.2304199,-0.0080458,1.2214236,-1.2304184,-0.0080155,1.2214616,-1.2304207,-0.0080761,1.2214312,-1.2304199,-0.0080382
2020-08-06.out.14,0.0,1.2214919,-1.2304116,-0.0080382,1.221507,-1.2304093,-0.0080306,1.2214161,-1.2304078,-0.0079169,1.2215298,-1.2304055,-0.0080155,1.2214843,-1.2304025,-0.0079472,1.2214464,-1.2304002,-0.0078714,1.2215374,-1.2303987,-0.0079624,1.2215449,-1.2303957,-0.0079472,1.2215677,-1.2303949,-0.0079624,1.2215146,-1.2303934,-0.0078942,1.2215677,-1.2303926,-0.0079472,1.2215525,-1.2303896,-0.0079017,1.221507,-1.2303866,-0.0078184,1.2214767,-1.2303858,-0.0077805,1.221598,-1.2303828,-0.0078866,1.2215828,-1.230382,-0.0078563,1.2215222,-1.2303797,-0.0077729,1.2214843,-1.2303782,-0.0077122,1.2214009,-1.230379,-0.0076289,1.2214616,-1.2303752,-0.0076668,1.2214767,-1.2303722,-0.0076516,1.2214691,-1.2303707,-0.0076289,1.2214691,-1.2303669,-0.0075985,1.2215374,-1.2303646,-0.0076516,1.2215753,-1.2303623,-0.0076819,1.2214919,-1.2303593,-0.007553,1.2215904,-1.2303585,-0.0076516,1.2215828,-1.230357,-0.0076364,1.2215677,-1.2303547,-0.0075985,1.2217344,-1.2303525,-0.0077653,1.2217269,-1.2303509,-0.0077426,1.2216283,-1.2303494,-0.0076213
2020-08-06.out.15,0.0,1.2216056,-1.2303472,-0.0075682,1.2215298,-1.2303456,-0.0074697,1.2215449,-1.2303434,-0.0074621,1.2215298,-1.2303426,-0.0074393,1.2215298,-1.2303403,-0.0074242,1.221689,-1.2303381,-0.0075834,1.2216586,-1.2303365,-0.0075303,1.2216814,-1.2303365,-0.007553,1.2215904,-1.2303365,-0.0074545,1.2216359,-1.2303358,-0.0074924,1.2216511,-1.230335,-0.0075076,1.2216511,-1.2303358,-0.0075151,1.2216814,-1.2303343,-0.0075379,1.2216738,-1.230332,-0.0075076,1.2216283,-1.2303312,-0.0074469,1.2216586,-1.2303305,-0.0074772,1.2216359,-1.2303282,-0.0074242,1.2216207,-1.2303282,-0.007409,1.2215449,-1.2303259,-0.0073105,1.2214767,-1.2303343,-0.0073029,1.2215677,-1.2303267,-0.0073332,1.2216435,-1.2303199,-0.007356,1.2217269,-1.2303199,-0.0074545,1.2217041,-1.2303183,-0.0074166,1.2216056,-1.2303199,-0.0073181,1.2215828,-1.2303183,-0.0072802,1.2216056,-1.2303161,-0.0072877,1.2216056,-1.2303146,-0.007265,1.2215828,-1.2303161,-0.0072574,1.221598,-1.2303115,-0.0072347,1.2216056,-1.2303115,-0.0072498,1.2215601,-1.2303108,-0.0071816
2020-08-06.out.16,0.0,1.2215753,-1.2303108,-0.0071968,1.2215753,-1.2303077,-0.0071664,1.2215449,-1.2303032,-0.0070906,1.2215904,-1.2303039,-0.0071589,1.2216359,-1.2303024,-0.0071892,1.2216056,-1.2303017,-0.0071437,1.2216738,-1.2302979,-0.0071968,1.222068,-1.2302964,-0.0076364,1.2221893,-1.2302994,-0.0077956,1.2220907,-1.2302986,-0.0076819,1.2219088,-1.2302994,-0.0074772,1.2218785,-1.2303002,-0.0074469,1.2219619,-1.2302979,-0.0075151,1.2219846,-1.2303017,-0.0075834,1.2218861,-1.2303039,-0.0074924,1.2221362,-1.2303077,-0.0078184,1.2220149,-1.2303062,-0.0076592,1.2220452,-1.2303092,-0.0077274,1.2221286,-1.2303092,-0.0078184,1.2221438,-1.2303085,-0.0078259,1.222121,-1.230313,-0.0078411,1.2220907,-1.230313,-0.0078032,1.221977,-1.2303161,-0.0077047,1.2222954,-1.2303176,-0.0080837,1.222538,-1.2303191,-0.0083717,1.2224925,-1.2303221,-0.0083566,1.2225456,-1.2303214,-0.0084021,1.2224015,-1.2303237,-0.0082656,1.2223864,-1.230329,-0.0082959,1.2223939,-1.2303343,-0.008349,1.2224546,-1.2303396,-0.0084627,1.2224546,-1.2303441,-0.0085082
2020-08-06.out.17,0.0,1.222447,-1.2303472,-0.0085233,1.2227426,-1.2303502,-0.0088948,1.2226517,-1.230354,-0.0088266,1.2227805,-1.23036,-0.0090237,1.2225759,-1.2303653,-0.0088417,1.2226289,-1.2303684,-0.0089327,1.2229852,-1.2303729,-0.0093799,1.2226972,-1.2303782,-0.0090919,1.2231899,-1.2303851,-0.0097211,1.2230307,-1.2303941,-0.0096225,1.2229701,-1.2303964,-0.009577,1.2226593,-1.230407,-0.0093193,1.2225759,-1.2304108,-0.0092586,1.2228943,-1.2304146,-0.0096604,1.2227123,-1.2304222,-0.0095164,1.2228867,-1.2304275,-0.0097665,1.2226365,-1.2304313,-0.0095164,1.2225759,-1.2304404,-0.0095315,1.2227502,-1.2304502,-0.0098196,1.2227654,-1.2304563,-0.0098954,1.2226365,-1.2304601,-0.0097817,1.2225076,-1.2304646,-0.0096756,1.2224546,-1.23047,-0.0096528,1.2223409,-1.230476,-0.0095922,1.2224091,-1.2304798,-0.0097059,1.2225607,-1.2304866,-0.0099333,1.2224167,-1.2304904,-0.0098044,1.2224394,-1.2304927,-0.0098575,1.222303,-1.230498,-0.0097514,1.2223181,-1.2305033,-0.009812,1.2222802,-1.2305086,-0.0098196,1.2223409,-1.2305116,-0.0099106
2020-08-06.out.18,0.0,1.2224394,-1.2305162,-0.0100698,1.2225759,-1.23052,-0.0102593,1.2226062,-1.2305245,-0.0103351,1.2224773,-1.2305291,-0.0102365,1.2223409,-1.2305336,-0.0101152,1.2223409,-1.2305382,-0.0101531,1.2222423,-1.2305435,-0.0100925,1.2223257,-1.2305458,-0.0102062,1.2223409,-1.230548,-0.0102517,1.2223257,-1.2305511,-0.0102593,1.2225456,-1.2305556,-0.0105473,1.2226214,-1.2305571,-0.0106534,1.2224697,-1.2305632,-0.0105322,1.2223788,-1.2305693,-0.0104867,1.2223864,-1.230573,-0.0105322,1.2225001,-1.2305746,-0.0106762,1.2224849,-1.2305784,-0.0106913,1.2223333,-1.2305821,-0.0105549,1.222538,-1.2305852,-0.0108126,1.2222802,-1.2305905,-0.0105701,1.2221438,-1.2305943,-0.0104488,1.2221362,-1.2305965,-0.0104639,1.2222651,-1.2306019,-0.010661,1.222212,-1.2306056,-0.0106383,1.2224243,-1.2306087,-0.010896,1.222303,-1.230614,-0.0108126,1.222121,-1.2306178,-0.0106383,1.2221741,-1.2306216,-0.0107368,1.2222423,-1.2306254,-0.010843,1.2220907,-1.2306291,-0.0107065,1.2220604,-1.2306344,-0.0107217,1.2220149,-1.2306382,-0.0107065
2020-08-06.out.19,0.0,1.2219467,-1.2306428,-0.0106686,1.2219088,-1.2306489,-0.0106838,1.2218936,-1.2306489,-0.0106686,1.2219088,-1.2306542,-0.0107368,1.2219391,-1.2306564,-0.0107823,1.2219846,-1.2306602,-0.0108733,1.2220604,-1.2306625,-0.0109794,1.2223636,-1.2306633,-0.0113357,1.2222423,-1.2306678,-0.0112296,1.2221969,-1.2306716,-0.011222,1.2221817,-1.2306784,-0.0112599,1.2221286,-1.2306792,-0.0112068,1.2220604,-1.230683,-0.0111613,1.2219846,-1.230686,-0.0111083,1.2219164,-1.2306883,-0.0110552,1.2218633,-1.2306905,-0.0110097,1.2218709,-1.2306928,-0.01104,1.2219012,-1.2306943,-0.0110931,1.2219391,-1.2306966,-0.0111538,1.2218709,-1.2306974,-0.0110855,1.2218482,-1.2306951,-0.01104,1.2217951,-1.2306981,-0.0110021,1.221689,-1.2307019,-0.0109188,1.2217041,-1.2307004,-0.0109263,1.2216435,-1.2307019,-0.0108733,1.2216511,-1.2306996,-0.0108505,1.2216207,-1.2307004,-0.0108202,1.2216359,-1.2306989,-0.0108278,1.221742,-1.2306989,-0.0109567,1.2217117,-1.2307034,-0.0109567,1.2216738,-1.2307019,-0.0109036,1.2217117,-1.2306974,-0.0109112
