,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-03-23.out.10,0.0,1.3577261,-1.0294551,-0.3317665,1.3577189,-1.0294593,-0.3317949,1.3577332,-1.0294572,-0.3317949,1.3577474,-1.0294551,-0.3317878,1.3577688,-1.0294558,-0.3318234,1.3577332,-1.0294579,-0.3318092,1.3577474,-1.0294579,-0.3318163,1.3576904,-1.0294643,-0.3318234,1.3576904,-1.0294636,-0.3318092,1.3577118,-1.0294622,-0.3318234,1.3576762,-1.0294636,-0.3318021,1.3576762,-1.0294643,-0.3318092,1.3577118,-1.0294636,-0.3318306,1.3577047,-1.0294601,-0.3317949,1.3576976,-1.0294636,-0.3318234,1.3576691,-1.0294643,-0.3318021,1.3576904,-1.0294615,-0.3317949,1.3576691,-1.0294636,-0.3317949,1.3577047,-1.0294601,-0.3317949,1.3577189,-1.0294593,-0.3318021,1.3576833,-1.0294622,-0.3317949,1.3577047,-1.0294593,-0.3317878,1.3577047,-1.0294601,-0.3317949,1.3576833,-1.0294636,-0.3318021,1.3576976,-1.0294622,-0.3318092,1.3576833,-1.0294615,-0.3317878,1.3576904,-1.0294622,-0.3318092,1.357662,-1.0294636,-0.3317878,1.3576762,-1.0294622,-0.3317878,1.3576335,-1.0294643,-0.3317665,1.3576548,-1.0294615,-0.3317593,1.3576548,-1.0294622,-0.3317665
2020-03-23.out.11,0.0,1.3576477,-1.0294643,-0.3317878,1.357662,-1.0294615,-0.3317665,1.3576406,-1.0294622,-0.3317522,1.3576762,-1.0294615,-0.3317736,1.3576477,-1.0294636,-0.3317665,1.3576335,-1.0294636,-0.3317593,1.357662,-1.0294636,-0.3317807,1.3576691,-1.0294636,-0.3317949,1.3576477,-1.0294636,-0.3317665,1.3576406,-1.0294636,-0.3317593,1.3576192,-1.0294636,-0.3317451,1.3576406,-1.0294665,-0.3317949,1.3576192,-1.0294665,-0.3317736,1.3575907,-1.0294665,-0.3317451,1.357605,-1.0294665,-0.3317593,1.3576121,-1.0294657,-0.3317522,1.3576121,-1.0294665,-0.3317665,1.3575907,-1.0294665,-0.3317451,1.3576548,-1.0294657,-0.3317949,1.3575978,-1.0294679,-0.3317665,1.3575907,-1.0294679,-0.3317593,1.3575765,-1.0294722,-0.3317807,1.3575836,-1.0294722,-0.3317949,1.3575907,-1.0294722,-0.3317949,1.3575765,-1.0294736,-0.3317949,1.3575765,-1.0294743,-0.3318092,1.3575622,-1.0294743,-0.3317878,1.3575765,-1.0294743,-0.3318021,1.3575622,-1.0294707,-0.3317522,1.3575694,-1.02947,-0.3317593,1.3575765,-1.02947,-0.3317665,1.3575622,-1.02947,-0.3317451
2020-03-23.out.12,0.0,1.3575978,-1.0294686,-0.3317736,1.3575694,-1.0294736,-0.3317878,1.3575836,-1.0294722,-0.3317878,1.3575694,-1.0294714,-0.3317665,1.3575694,-1.0294722,-0.3317736,1.3575622,-1.0294736,-0.3317807,1.3575622,-1.0294743,-0.3317878,1.3575337,-1.0294736,-0.3317522,1.357548,-1.0294722,-0.3317593,1.3575409,-1.0294779,-0.3318092,1.3575266,-1.0294786,-0.3317949,1.3575052,-1.0294821,-0.3318021,1.3575266,-1.0294793,-0.3318021,1.3575124,-1.0294793,-0.3317878,1.3574981,-1.0294821,-0.3317949,1.3575337,-1.0294786,-0.3317949,1.3574767,-1.0294807,-0.3317665,1.3575266,-1.0294786,-0.3317949,1.3575052,-1.0294821,-0.3318021,1.3575052,-1.0294843,-0.3318234,1.3575124,-1.0294857,-0.3318377,1.357491,-1.0294864,-0.3318234,1.3575124,-1.0294843,-0.3318306,1.3575337,-1.0294821,-0.3318306,1.3575195,-1.0294821,-0.3318092,1.357491,-1.0294828,-0.3317949,1.3575195,-1.0294828,-0.3318234,1.3575124,-1.0294821,-0.3318092,1.357548,-1.0294821,-0.3318448,1.3575337,-1.0294821,-0.3318306,1.3575266,-1.0294821,-0.3318234,1.3575337,-1.02948,-0.3318092
2020-03-23.out.13,0.0,1.3575052,-1.0294828,-0.3318163,1.3575266,-1.0294807,-0.3318234,1.357491,-1.02948,-0.3317665,1.3575052,-1.0294786,-0.3317665,1.3574839,-1.0294786,-0.3317522,1.3575124,-1.0294779,-0.3317665,1.3575337,-1.0294757,-0.3317665,1.3575337,-1.0294764,-0.3317807,1.3575337,-1.0294757,-0.3317665,1.3575052,-1.0294779,-0.3317665,1.3575266,-1.0294764,-0.3317665,1.3575266,-1.0294779,-0.3317807,1.3575195,-1.0294779,-0.3317736,1.3575409,-1.0294764,-0.3317807,1.357491,-1.0294757,-0.3317308,1.3574981,-1.0294764,-0.331738,1.3575337,-1.0294757,-0.3317736,1.3575195,-1.0294764,-0.3317665,1.3574767,-1.0294779,-0.331738,1.3574696,-1.0294779,-0.3317308,1.3574767,-1.0294764,-0.3317237,1.3574767,-1.0294779,-0.3317308,1.3574981,-1.0294779,-0.3317451,1.3574981,-1.0294764,-0.3317451,1.3574981,-1.0294743,-0.3317237,1.3574696,-1.0294779,-0.3317237,1.3574767,-1.0294764,-0.3317166,1.3574981,-1.0294743,-0.3317237,1.3574767,-1.0294757,-0.3317166,1.3574981,-1.0294757,-0.331738,1.3575052,-1.0294743,-0.3317308,1.3574554,-1.0294764,-0.3317023
2020-03-23.out.14,0.0,1.3574483,-1.0294779,-0.3317095,1.3574696,-1.0294757,-0.3317095,1.3574625,-1.0294764,-0.3317095,1.3574625,-1.0294764,-0.3317023,1.3574767,-1.029475,-0.3317023,1.3574696,-1.0294743,-0.3316881,1.3574625,-1.0294757,-0.3316952,1.3574483,-1.0294764,-0.3316952,1.3574767,-1.0294757,-0.3317095,1.3574839,-1.0294743,-0.3317166,1.3574483,-1.0294757,-0.3316881,1.3574696,-1.0294736,-0.3316881,1.3574696,-1.0294743,-0.3316952,1.3574625,-1.0294743,-0.3316881,1.357434,-1.0294736,-0.3316525,1.3574696,-1.02947,-0.3316454,1.3574839,-1.0294707,-0.331681,1.3574696,-1.0294736,-0.3316881,1.3574483,-1.0294736,-0.3316667,1.357434,-1.0294736,-0.3316525,1.357434,-1.0294736,-0.3316525,1.3574554,-1.0294714,-0.3316525,1.3574625,-1.02947,-0.3316454,1.3574411,-1.0294714,-0.3316382,1.3574269,-1.02947,-0.3316097,1.3574198,-1.0294686,-0.3315884,1.3574269,-1.0294679,-0.3315884,1.3574126,-1.0294686,-0.3315884,1.3574198,-1.0294679,-0.3315884,1.3573913,-1.0294665,-0.3315385,1.3573984,-1.0294643,-0.3315314,1.3574198,-1.0294657,-0.3315599
2020-03-23.out.15,0.0,1.3573984,-1.0294665,-0.3315528,1.3573699,-1.0294657,-0.33151,1.3573841,-1.0294665,-0.3315314,1.3573414,-1.0294643,-0.3314744,1.357377,-1.0294657,-0.3315243,1.3573628,-1.0294657,-0.3315029,1.3573841,-1.0294657,-0.3315243,1.3573913,-1.0294643,-0.3315243,1.357377,-1.0294643,-0.33151,1.3573841,-1.0294636,-0.33151,1.3573628,-1.0294622,-0.3314673,1.3573628,-1.0294615,-0.3314602,1.3573699,-1.0294601,-0.3314602,1.3573414,-1.0294622,-0.331453,1.3573343,-1.0294615,-0.3314317,1.3573343,-1.0294615,-0.3314317,1.3573628,-1.0294601,-0.331453,1.3573414,-1.0294601,-0.3314317,1.3573343,-1.0294601,-0.3314245,1.3573129,-1.0294601,-0.3314032,1.3573272,-1.0294593,-0.3314103,1.3573414,-1.0294579,-0.3314103,1.3573414,-1.0294593,-0.3314174,1.3573343,-1.0294579,-0.331396,1.3573272,-1.0294572,-0.3313818,1.3573557,-1.0294558,-0.3314032,1.3573129,-1.0294558,-0.3313604,1.3573414,-1.0294579,-0.3314103,1.3572915,-1.0294622,-0.331396,1.3573414,-1.0294615,-0.3314317,1.3572844,-1.0294679,-0.3314459,1.3572559,-1.0294679,-0.3314103
2020-03-23.out.16,0.0,1.3572631,-1.02947,-0.3314388,1.3572346,-1.0294707,-0.3314245,1.3572559,-1.02947,-0.3314317,1.3572488,-1.0294686,-0.3314174,1.3572702,-1.0294679,-0.3314317,1.3572417,-1.02947,-0.3314174,1.3571918,-1.0294714,-0.3313818,1.3571277,-1.0294757,-0.3313604,1.3571491,-1.0294757,-0.3313818,1.3571491,-1.0294764,-0.3313889,1.3571847,-1.0294764,-0.3314317,1.3572061,-1.0294807,-0.3314886,1.3571705,-1.0294828,-0.3314744,1.3571705,-1.0294828,-0.3314744,1.3571633,-1.0294914,-0.3315456,1.3571348,-1.0294885,-0.3314886,1.3572346,-1.0294907,-0.3316097,1.3571776,-1.0294921,-0.331567,1.3572061,-1.0294907,-0.3315812,1.3572203,-1.0294907,-0.3315955,1.3572346,-1.0294885,-0.3315884,1.3572061,-1.0294885,-0.3315599,1.3571776,-1.0294878,-0.3315243,1.3571989,-1.0294864,-0.3315314,1.3571776,-1.0294864,-0.33151,1.3572061,-1.0294821,-0.3315029,1.3571918,-1.0294821,-0.3314886,1.3571491,-1.0294843,-0.3314673,1.3572061,-1.0294843,-0.3315243,1.3572061,-1.0294857,-0.3315314,1.3572132,-1.0294828,-0.33151,1.3571989,-1.0294843,-0.33151
2020-03-23.out.17,0.0,1.3572417,-1.0294821,-0.3315314,1.3572061,-1.0294828,-0.33151,1.3572061,-1.0294821,-0.3315029,1.3572559,-1.0294807,-0.3315385,1.3572061,-1.0294843,-0.3315171,1.3572274,-1.0294786,-0.3314815,1.3572061,-1.0294736,-0.3314103,1.3571989,-1.0294764,-0.3314317,1.3571918,-1.0294736,-0.331396,1.3571989,-1.0294764,-0.3314388,1.3571705,-1.0294786,-0.3314317,1.357142,-1.0294793,-0.3314103,1.3571705,-1.0294821,-0.3314673,1.3570992,-1.0294885,-0.331453,1.3570707,-1.02949,-0.3314317,1.3570565,-1.0294864,-0.3313889,1.3570992,-1.0294857,-0.3314174,1.357085,-1.0294864,-0.3314174,1.3570351,-1.0294885,-0.3313889,1.3570351,-1.0294857,-0.3313533,1.3570494,-1.0294864,-0.3313818,1.3570351,-1.0294864,-0.3313676,1.3570565,-1.0294864,-0.3313818,1.3570066,-1.0294878,-0.3313462,1.357028,-1.0294864,-0.3313533,1.3570351,-1.0294864,-0.3313604,1.357028,-1.0294857,-0.3313533,1.3570636,-1.0294821,-0.3313533,1.3570565,-1.0294821,-0.3313462,1.357028,-1.0294843,-0.3313391,1.3570351,-1.0294828,-0.3313391,1.3570351,-1.0294857,-0.3313533
2020-03-23.out.18,0.0,1.3570779,-1.0294807,-0.3313533,1.3570422,-1.0294843,-0.3313533,1.357028,-1.0294821,-0.3313106,1.3570209,-1.0294807,-0.3312963,1.3569853,-1.0294821,-0.331275,1.3569995,-1.0294786,-0.3312536,1.3570137,-1.0294786,-0.3312678,1.3570066,-1.0294779,-0.3312536,1.3569995,-1.0294771,-0.3312465,1.3570066,-1.0294779,-0.3312607,1.3569995,-1.0294779,-0.3312536,1.3569995,-1.029475,-0.3312251,1.3570351,-1.0294764,-0.331275,1.3570137,-1.0294786,-0.3312678,1.3570137,-1.02948,-0.3312821,1.3570137,-1.02948,-0.3312821,1.3570209,-1.0294779,-0.3312678,1.3570209,-1.0294786,-0.331275,1.3570209,-1.0294779,-0.3312678,1.3570351,-1.0294764,-0.3312678,1.3570066,-1.0294786,-0.3312607,1.3570494,-1.0294757,-0.331275,1.3569568,-1.0294743,-0.3311752,1.3569853,-1.029475,-0.3312037,1.3569568,-1.0294729,-0.3311539,1.3569496,-1.0294722,-0.3311396,1.3569568,-1.0294686,-0.3311254,1.3569496,-1.0294679,-0.331104,1.3569283,-1.0294679,-0.3310898,1.3569283,-1.0294679,-0.3310898,1.3568998,-1.0294665,-0.331047,1.3569069,-1.0294665,-0.331047
2020-03-23.out.19,0.0,1.3568927,-1.0294643,-0.3310185,1.3569568,-1.0294622,-0.3310541,1.356914,-1.0294636,-0.3310256,1.3568855,-1.0294636,-0.3309972,1.3569354,-1.0294615,-0.3310185,1.3569425,-1.0294636,-0.3310541,1.3569639,-1.0294622,-0.3310684,1.3569639,-1.0294622,-0.3310684,1.3569639,-1.0294643,-0.3310826,1.3569639,-1.0294622,-0.3310613,1.356971,-1.0294622,-0.3310755,1.3569354,-1.0294643,-0.3310541,1.3569924,-1.0294622,-0.3310969,1.3569639,-1.0294643,-0.3310898,1.3569283,-1.0294657,-0.3310613,1.3569639,-1.0294636,-0.3310755,1.3570209,-1.0294636,-0.3311325,1.3570209,-1.0294636,-0.3311254,1.356914,-1.0294657,-0.331047,1.3569568,-1.0294622,-0.3310541,1.3569496,-1.0294622,-0.331047,1.3569283,-1.0294622,-0.3310328,1.3569283,-1.0294622,-0.3310256,1.3569425,-1.0294601,-0.3310185,1.3569211,-1.0294615,-0.3310114,1.3569283,-1.0294601,-0.3310114,1.3569425,-1.0294615,-0.3310256,1.3569425,-1.0294601,-0.3310185,1.3569283,-1.0294593,-0.3309972,1.3568784,-1.0294593,-0.3309473,1.3569069,-1.0294636,-0.3310185,1.3569211,-1.0294622,-0.3310185
