,label,val_0,val_1,val_2,val_3,val_4,val_5,val_6,val_7,val_8,val_9,val_10,val_11,val_12,val_13,val_14,val_15,val_16,val_17,val_18,val_19,val_20,val_21,val_22,val_23,val_24,val_25,val_26,val_27,val_28,val_29,val_30,val_31,val_32,val_33,val_34,val_35,val_36,val_37,val_38,val_39,val_40,val_41,val_42,val_43,val_44,val_45,val_46,val_47,val_48,val_49,val_50,val_51,val_52,val_53,val_54,val_55,val_56,val_57,val_58,val_59,val_60,val_61,val_62,val_63,val_64,val_65,val_66,val_67,val_68,val_69,val_70,val_71,val_72,val_73,val_74,val_75,val_76,val_77,val_78,val_79,val_80,val_81,val_82,val_83,val_84,val_85,val_86,val_87,val_88,val_89,val_90,val_91,val_92,val_93,val_94,val_95
2020-07-17.out.10,1.0,1.2159016,-1.2259363,0.1304924,1.2160083,-1.2259363,0.130363,1.2163358,-1.2259317,0.1300202,1.2164119,-1.2259286,0.1299669,1.2169298,-1.2259378,0.1292739,1.2163967,-1.2259827,0.1294871,1.2167775,-1.2260002,0.1288779,1.2164424,-1.226004,0.1292358,1.2165338,-1.2260071,0.1291063,1.2163662,-1.2260231,0.1291596,1.2163967,-1.2260208,0.1291444,1.216153,-1.2260177,0.1294567,1.216153,-1.2260002,0.1296166,1.2165566,-1.2259987,0.1291596,1.2168765,-1.2260155,0.1286341,1.2165109,-1.2260383,0.1288474,1.2164728,-1.2260528,0.128756,1.2165033,-1.226052,0.1287408,1.2164348,-1.2260612,0.1287255,1.2162748,-1.2260505,0.1290226,1.2161149,-1.2260558,0.1291596,1.2162444,-1.2260398,0.129152,1.2164576,-1.2260398,0.1289007,1.2165338,-1.226052,0.1287027,1.2165566,-1.2260589,0.1286113,1.2167851,-1.226081,0.1281391,1.2167089,-1.2261046,0.1280249,1.2168841,-1.2261244,0.1276365,1.2165947,-1.2261381,0.1278497,1.2163891,-1.2261457,0.1280249,1.2163738,-1.2261487,0.128002,1.216351,-1.226132,0.1281848
2020-07-17.out.11,1.0,1.2162824,-1.2261244,0.1283371,1.2162596,-1.2261236,0.1283676,1.215795,-1.2261526,0.1286494,1.2161454,-1.2261564,0.1282077,1.2163662,-1.2261495,0.1280096,1.2158483,-1.2261373,0.1287255,1.2158103,-1.2261129,0.1289921,1.216153,-1.226132,0.1284209,1.2156732,-1.2262264,0.1281163,1.2155665,-1.2262279,0.1282305,1.215696,-1.226218,0.1281696,1.2157722,-1.2262241,0.1280249,1.2158103,-1.2262196,0.1280249,1.2163358,-1.226215,0.1274537,1.2161758,-1.2262447,0.1273699,1.2162215,-1.2262485,0.1272785,1.2163281,-1.2262866,0.1268063,1.2158712,-1.226295,0.1272633,1.2163738,-1.2262927,0.1266921,1.2165566,-1.2263163,0.1262732,1.2161377,-1.2263353,0.1265778,1.2166252,-1.2263353,0.1260066,1.2165718,-1.2263544,0.1259,1.2165262,-1.2263772,0.1257477,1.2164957,-1.2263841,0.1257249,1.2163358,-1.2264138,0.1256411,1.2165262,-1.2264031,0.1255116,1.2165109,-1.2264031,0.1255268,1.2166328,-1.2264062,0.1253593,1.2172649,-1.2264252,0.1244454,1.2172877,-1.2264579,0.1241255,1.2166556,-1.2264701,0.1247576
2020-07-17.out.12,1.0,1.2167927,-1.226493,0.1243844,1.216648,-1.2265577,0.1239656,1.21645,-1.2265699,0.1240798,1.2159169,-1.2265539,0.1248566,1.2161301,-1.226544,0.1246967,1.2163205,-1.2265661,0.1242702,1.2163586,-1.2265714,0.1241788,1.2162291,-1.2265829,0.1242245,1.2163738,-1.2265996,0.1239046,1.2155894,-1.2265867,0.1249328,1.2160844,-1.2265851,0.1243768,1.2158407,-1.2265577,0.1249099,1.2159626,-1.2265889,0.1244835,1.2163967,-1.2266255,0.1236381,1.2168156,-1.2266621,0.1228156,1.2166175,-1.2267123,0.1225947,1.2162901,-1.226739,0.1227318,1.2168993,-1.2267626,0.1218103,1.2167699,-1.2268068,0.1215589,1.2167166,-1.2268273,0.1214295,1.2166175,-1.2268357,0.1214752,1.2166328,-1.2268448,0.1213685,1.2168384,-1.2268441,0.1211401,1.2169603,-1.2268677,0.1207745,1.2165566,-1.2268951,0.121003,1.2170212,-1.2268761,0.1206298,1.2166023,-1.2269195,0.1207288,1.2168384,-1.2269263,0.1203861,1.216351,-1.2269195,0.1210182,1.2161377,-1.2269469,0.1210182,1.2161454,-1.226956,0.1209268,1.2164424,-1.2269248,0.1208583
2020-07-17.out.13,1.0,1.2160616,-1.2269248,0.1213076,1.2161301,-1.2269324,0.1211629,1.2158331,-1.2269393,0.1214447,1.2159093,-1.2269233,0.121498,1.2161225,-1.2269355,0.1211401,1.216252,-1.2269522,0.1208354,1.2162748,-1.2270086,0.1203023,1.2163586,-1.2270345,0.1199672,1.2166709,-1.2270558,0.119396,1.216747,-1.2270741,0.1191523,1.2168308,-1.2270748,0.1190381,1.216846,-1.2271091,0.1187106,1.2168079,-1.2271373,0.1185049,1.2164424,-1.2271525,0.1187943,1.216846,-1.2271586,0.1182612,1.2167699,-1.2271723,0.1182232,1.2165566,-1.2271723,0.1184745,1.2168536,-1.2271876,0.1179947,1.2163586,-1.2272051,0.1184135,1.216747,-1.2272104,0.1179033,1.2164424,-1.2272188,0.1181851,1.2167166,-1.2272264,0.1177967,1.2164652,-1.2272523,0.1178576,1.2163815,-1.2272645,0.1178424,1.2167622,-1.2272789,0.1172635,1.2162367,-1.2272751,0.1179109,1.2167546,-1.2272767,0.1173016,1.2166023,-1.227285,0.1174006,1.2163434,-1.2272888,0.1176596,1.2164957,-1.2272782,0.117591,1.2161911,-1.2272751,0.1179718,1.2168917,-1.2273026,0.116898
2020-07-17.out.14,1.0,1.2164805,-1.2273376,0.1170655,1.2165414,-1.2273452,0.1169132,1.2163967,-1.2273551,0.116997,1.2165414,-1.2273818,0.1165857,1.2163967,-1.2273901,0.1166847,1.2162596,-1.2273848,0.1168904,1.2162063,-1.2273764,0.1170274,1.2161377,-1.2273749,0.1171188,1.2160997,-1.2273604,0.1173016,1.2160159,-1.2273414,0.1175682,1.2161149,-1.227333,0.1175225,1.2162215,-1.2273292,0.1174387,1.2163281,-1.2273521,0.1171036,1.2165871,-1.2273741,0.1166086,1.2163967,-1.227378,0.1167914,1.2164728,-1.227381,0.1166771,1.2165109,-1.2273833,0.1166086,1.2165338,-1.2273886,0.1165324,1.2165871,-1.2273917,0.1164486,1.2162977,-1.2274077,0.1166314,1.2164271,-1.2273985,0.1165705,1.2164424,-1.2274046,0.1164943,1.2162291,-1.2274046,0.1167457,1.2162291,-1.2273939,0.116837,1.2163053,-1.2273985,0.1167152,1.2165262,-1.2273955,0.1164791,1.2163053,-1.2274023,0.1166771,1.2160387,-1.2274077,0.1169437,1.2163815,-1.2274107,0.1165096,1.2161606,-1.2274107,0.1167761,1.2161149,-1.2274145,0.1167837,1.2162444,-1.2274008,0.1167609
2020-07-17.out.15,1.0,1.2163205,-1.227413,0.1165553,1.2160768,-1.2274305,0.1166847,1.2162215,-1.227416,0.1166543,1.2162063,-1.2274061,0.1167533,1.2161758,-1.2274145,0.1167228,1.2162139,-1.2274115,0.1166923,1.2162824,-1.2274282,0.1164715,1.2162824,-1.2274457,0.1163115,1.2161911,-1.2274404,0.1164639,1.216153,-1.2274404,0.1165096,1.2161301,-1.2274343,0.1165857,1.2159169,-1.2274465,0.1167228,1.2162824,-1.2274412,0.1163496,1.216351,-1.2274427,0.1162506,1.2163815,-1.2274473,0.1161821,1.2162596,-1.2274465,0.1163344,1.2161682,-1.227448,0.1164182,1.2160844,-1.2274412,0.1165781,1.2160997,-1.2274343,0.1166162,1.216153,-1.2274214,0.1166771,1.2169907,-1.227413,0.1157784,1.2169603,-1.2274267,0.115687,1.2167622,-1.2274305,0.1158851,1.2171126,-1.2274427,0.1153596,1.2171887,-1.2274998,0.1147503,1.2166023,-1.2275425,0.1150473,1.2166023,-1.2275577,0.1149178,1.2169374,-1.2275607,0.114499,1.2172192,-1.2275813,0.1139811,1.218354,-1.2275973,0.1125036,1.2177599,-1.2276933,0.112336,1.2171354,-1.2277595,0.1124503
2020-07-17.out.16,1.0,1.2177904,-1.2278212,0.1111327,1.2170212,-1.2278791,0.1114983,1.2170669,-1.227905,0.1112089,1.2170288,-1.2279453,0.110889,1.2168613,-1.2279743,0.1108205,1.2168156,-1.2280131,0.1105234,1.2163738,-1.2280245,0.1109271,1.2166175,-1.2280238,0.1106529,1.2163738,-1.2280223,0.1109575,1.2164195,-1.2280558,0.110592,1.2165566,-1.2280664,0.110333,1.2164881,-1.2280893,0.1102036,1.2163281,-1.2280763,0.1105158,1.2156656,-1.2282645,0.1095714,1.2172649,-1.2280923,0.1092668,1.2169831,-1.2281624,0.1089622,1.2174553,-1.2281533,0.1084976,1.2169298,-1.2282195,0.1085128,1.2172344,-1.2282698,0.1076903,1.2175315,-1.228314,0.1069439,1.2169983,-1.2283581,0.1071648,1.216747,-1.2283635,0.1074009,1.2170136,-1.2284107,0.1066698,1.2165033,-1.2284411,0.106982,1.2172116,-1.2284549,0.10603,1.2174325,-1.2284891,0.1054588,1.2170136,-1.2285577,0.1053294,1.2167851,-1.2286353,0.1048876,1.216648,-1.2286689,0.1047429,1.2164881,-1.2286795,0.1048267,1.2162901,-1.2286711,0.1051313,1.2165262,-1.2286932,0.1046592
2020-07-17.out.17,1.0,1.2166404,-1.2286864,0.1045906,1.2161987,-1.2287016,0.1049638,1.2161225,-1.2286986,0.1050856,1.2163434,-1.2287069,0.1047505,1.2162063,-1.2287176,0.1048115,1.2164271,-1.2287245,0.1044916,1.2164348,-1.2287146,0.1045678,1.2163281,-1.2287161,0.104682,1.2161149,-1.2287336,0.1047734,1.2162748,-1.2287039,0.1048572,1.2166328,-1.2287085,0.1043926,1.2166785,-1.2287488,0.1039813,1.2162901,-1.228758,0.1043469,1.216252,-1.2287549,0.1044154,1.2165109,-1.2287618,0.1040423,1.2166099,-1.2287702,0.1038595,1.2173639,-1.2288486,0.1022754,1.2168689,-1.2288897,0.1024734,1.2168917,-1.2289385,0.1020012,1.2167699,-1.2289682,0.1018717,1.2174325,-1.2289788,0.1009959,1.2174172,-1.2289666,0.101133,1.2167851,-1.2290085,0.1014909,1.2164271,-1.2290352,0.1016585,1.2164805,-1.2290299,0.1016509,1.2165718,-1.229042,0.10143,1.2162748,-1.2290588,0.1016128,1.2165795,-1.229074,0.1011254,1.2168917,-1.2291334,0.1002267,1.2164348,-1.2291197,0.100874,1.2162596,-1.2291616,0.1007065,1.2163662,-1.2291692,0.1005085
2020-07-17.out.18,1.0,1.2164424,-1.2291707,0.1004095,1.2164043,-1.229154,0.1005999,1.2161225,-1.2291685,0.1007979,1.2162367,-1.2291974,0.1004018,1.2165338,-1.2292058,0.0999753,1.2165109,-1.2292111,0.0999601,1.2164424,-1.2292164,0.0999906,1.2163053,-1.2292164,0.1001505,1.2160616,-1.2292058,0.1005237,1.2162139,-1.2292058,0.1003485,1.2162215,-1.2292058,0.1003409,1.2163662,-1.2292111,0.10012,1.2163738,-1.2292096,0.1001277,1.2163662,-1.2291974,0.1002495,1.2163738,-1.2292005,0.1002114,1.2164043,-1.2292088,0.1001048,1.2167166,-1.2292271,0.0995717,1.2165566,-1.2292568,0.0994879,1.2169526,-1.2292911,0.0987187,1.2167013,-1.2293132,0.0988025,1.2168079,-1.2293071,0.0987339,1.2164195,-1.2293345,0.098932,1.2167394,-1.2293322,0.0985816,1.2162444,-1.2293848,0.0986806,1.2167089,-1.2293764,0.0982161,1.2158331,-1.2294929,0.098178,1.2163129,-1.2295234,0.0973402,1.2163281,-1.229531,0.0972565,1.2160159,-1.2295378,0.0975535,1.2167166,-1.2295325,0.0967843,1.2165262,-1.2295523,0.09683,1.2161987,-1.2295752,0.0969975
2020-07-17.out.19,1.0,1.2164424,-1.2295835,0.0966472,1.2158255,-1.2295965,0.0972412,1.2158179,-1.2296011,0.0972108,1.2159016,-1.2295965,0.0971422,1.215993,-1.2295835,0.0971651,1.2159321,-1.2295889,0.0971879,1.2151477,-1.2297183,0.0969137,1.2152391,-1.2296559,0.0973859,1.2159473,-1.2295942,0.0971194,1.2164576,-1.2296018,0.0964492,1.2163281,-1.2296155,0.0964872,1.2162748,-1.2296239,0.096472,1.2161987,-1.2296361,0.0964492,1.2162672,-1.2296186,0.0965253,1.2162596,-1.2296544,0.0962055,1.215993,-1.2296947,0.0961521,1.2162901,-1.2297176,0.0955962,1.2163738,-1.2297054,0.0956114,1.2159321,-1.2297031,0.0961445,1.2163967,-1.2296909,0.0957104,1.2165109,-1.2296947,0.0955429,1.2166175,-1.2297138,0.0952458,1.2163967,-1.2297313,0.0953449,1.2165414,-1.2297404,0.0950935,1.2162444,-1.2297579,0.0952839,1.2162824,-1.2297617,0.0952001,1.2159854,-1.2297579,0.0955809,1.2160007,-1.2297496,0.0956419,1.2161606,-1.2297282,0.0956495,1.216054,-1.229732,0.0957333,1.2161149,-1.2297191,0.0957866,1.2166175,-1.2297145,0.0952382
2020-07-17.out.20,1.0,1.2167775,-1.2297671,0.094568,1.2167394,-1.2298074,0.0942482,1.2164348,-1.2298303,0.0943929,1.2164043,-1.2298318,0.0944233,1.2163662,-1.2298387,0.0944005,1.2163281,-1.229841,0.0944233,1.2163053,-1.2298425,0.0944386,1.2164881,-1.2298691,0.0939816,1.2160616,-1.2298722,0.0944614,1.216351,-1.229895,0.0939131,1.2162444,-1.2299118,0.093875,1.2161225,-1.2299095,0.0940425,1.2163205,-1.229908,0.0938217,1.2161911,-1.2299064,0.0939816,1.216153,-1.2299004,0.0940882,1.2164119,-1.2299164,0.0936389,1.2164652,-1.2299483,0.0932809,1.2161911,-1.2299712,0.0933952,1.2163053,-1.2299735,0.0932429,1.2164576,-1.229978,0.0930296,1.2163815,-1.2300047,0.0928773,1.2163815,-1.2300192,0.0927326,1.2166023,-1.2300222,0.0924508,1.2161225,-1.2300344,0.0929001,1.2161073,-1.2300512,0.0927554,1.2158407,-1.2300504,0.0930829,1.2163891,-1.2300732,0.0922375,1.2162367,-1.2300908,0.0922604,1.2162367,-1.2301189,0.0920015,1.2162063,-1.2301334,0.0919024,1.2160692,-1.2301174,0.0922071,1.215894,-1.2301174,0.0924127
