Unnamed: 0,AutoEncoder (AE),DenoisingAutoEncoder (DAE),PCC,HBOS,CBLOF,COPOD,RobustPCA,LOF
OBSEA/2022-01-21.out,0.3693514295931118,0.0072465298698793,0.3208797327281126,0.4758196324439694,0.6516832318660349,0.0594292502832331,0.0286763679567261,0.3568614954266555
OBSEA/2022-01-22.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-23.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-24.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-25.out,0.2886103455071081,0.4491185417537555,0.4319763602693784,0.4514825842638883,0.4601788127989039,0.0403733772064332,0.0180007660370993,0.1586202707003677
OBSEA/2022-01-26.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-27.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-28.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-29.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-01-30.out,0.0197779148845471,0.0183094660108656,0.0165922024762337,0.0562678040444264,0.0630677518085616,0.0091665734198289,0.0110829475824892,0.0249190409462122
OBSEA/2022-01-31.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-01.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-02.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-03.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-04.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-05.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-06.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-07.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-08.out,0.0213986134096248,0.0213524109162203,0.0179955403345467,0.0252536837384064,0.0226340568234596,0.0173691556660986,0.0162148026310631,0.0249064591454101
OBSEA/2022-02-09.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-10.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-11.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-12.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-13.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-14.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-15.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-16.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-17.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-18.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-19.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-20.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-21.out,0.0140637751276575,0.0145038791221616,0.0291934678458298,0.0339485254462714,0.0924866949178299,0.0072513754195059,0.0088418912908219,0.1128405727802991
OBSEA/2022-02-22.out,0.0160361428499229,0.0271062959840095,0.0190970369897177,0.0087425666810505,0.0244050776372319,0.0100506060546534,0.0116479905870296,0.031014041840244
OBSEA/2022-02-23.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-24.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-25.out,0.0670872795727243,0.0670889715398586,0.0618517963434115,0.0177130826525001,0.0826101247399562,0.0184652275366579,0.0242615988168544,0.0690215074934661
OBSEA/2022-02-26.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-02-27.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-01.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-02.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-03.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-04.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-05.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-06.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-07.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-08.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-09.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-10.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-11.out,0.0328055830695817,0.0242990966986947,0.6442346696896022,0.650325736214146,0.6562667057802363,0.5284762633720662,0.0159345257961396,0.1193201726363607
OBSEA/2022-03-12.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-13.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-14.out,0.0095877336935408,0.0121548241734133,0.0094608520797153,0.011063726399992,0.0064867851030142,0.0105686071152134,0.0081183935914806,0.0137979322363781
OBSEA/2022-03-15.out,0.0290607662875439,0.0290317461218945,0.0218027313849358,0.0499107356247807,0.0764228542076868,0.0210589139395245,0.0305641158385596,0.1030336232381462
OBSEA/2022-03-16.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-17.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-18.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-19.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-20.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-21.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-22.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-23.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-24.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-25.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-27.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-28.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-29.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-30.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-03-31.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-01.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-02.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-03.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-04.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-05.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-06.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-07.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-08.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-09.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-10.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-11.out,0.0055157181043535,0.0082398433361581,0.022591555199019,0.2101272977154644,0.0594900999669421,0.0391343182248831,0.0084771128413745,0.037939641264783
OBSEA/2022-04-12.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-13.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-15.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-16.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-17.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-18.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-20.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-21.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-22.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-23.out,0.0086352700353271,0.0077525487965516,0.0473495421225783,0.2242382750652787,0.6023490041262594,0.0117893663743725,0.0064488878387254,0.3854775609986846
OBSEA/2022-04-24.out,0.0337610996870133,0.0303862827882613,0.0060202739857692,0.0275103750503664,0.1662728608038783,0.0075411973934447,0.0120914373228079,0.1227603680279737
OBSEA/2022-04-25.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-26.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-27.out,0.0450109295954602,0.0519378957754457,0.032231002764879,0.119538732371692,0.2061801218541165,0.0109707028631073,0.0262896966504816,0.2069984320542213
OBSEA/2022-04-28.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-29.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
OBSEA/2022-04-30.out,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
